season,batter_id,batter_name,team,pitches_seen,qualified_300,za_raw,dv_per_100,raw_dv,swing_aggression,za_percentile,low_opposite_support_pitches,low_opposite_support_pct,games_seen,swing_pitches,swing_decision_value_per_100,take_pitches,take_decision_value_per_100,heart_pitches,heart_raw_dv,heart_decision_value_per_100,heart_swing_decision_value_per_100,heart_take_decision_value_per_100,shadow_in_pitches,shadow_in_raw_dv,shadow_in_decision_value_per_100,shadow_in_swing_decision_value_per_100,shadow_in_take_decision_value_per_100,shadow_out_pitches,shadow_out_raw_dv,shadow_out_decision_value_per_100,shadow_out_swing_decision_value_per_100,shadow_out_take_decision_value_per_100,chase_pitches,chase_raw_dv,chase_decision_value_per_100,chase_swing_decision_value_per_100,chase_take_decision_value_per_100,waste_pitches,waste_raw_dv,waste_decision_value_per_100,waste_swing_decision_value_per_100,waste_take_decision_value_per_100,dv_plus
2026,50868,류효승,SSG,99,False,1.676622,3.186507,3.154642,1.460685,76.07362,99,100.0,9,48,1.006414,51,2.180093,21,0.96646,0.976223,1.101317,-0.125095,27,0.330192,0.333528,0.970814,-0.637286,18,0.425909,0.430211,-0.245264,0.675475,21,1.131399,1.142827,-0.464727,1.607554,12,0.300681,0.303718,-0.355726,0.659445,54.238797
2026,55370,양현종,KIW,185,False,-4.621412,4.33262,8.015348,-6.141932,6.134969,185,100.0,15,78,1.954068,107,2.378552,51,4.397449,2.376999,3.407511,-1.030512,32,0.557176,0.301176,0.656871,-0.355695,44,0.197375,0.106689,-0.606739,0.713428,35,1.139804,0.61611,-0.926469,1.542579,23,1.723544,0.931646,-0.577106,1.508752,72.691131
2026,50092,윤준혁,NC,10,False,8.850792,1.630647,0.163065,19.398184,100.0,10,100.0,2,7,0.69943,3,0.931218,3,0.139803,1.398033,1.398033,0.0,3,0.153148,1.531483,1.699368,-0.167886,2,0.030159,0.301587,-0.341287,0.642874,2,-0.160046,-1.600455,-2.056685,0.45623,0,0.0,0.0,0.0,0.0,29.189567
2026,55397,전태현,KIW,92,False,-1.860081,3.634109,3.34338,-0.205905,34.355828,92,100.0,10,47,1.638159,45,1.99595,23,1.156796,1.257387,1.655751,-0.398364,21,1.006168,1.093661,1.633804,-0.540143,22,0.231619,0.251759,-0.318333,0.570092,20,0.269815,0.293278,-1.229823,1.5231,6,0.678982,0.738024,-0.10324,0.841264,61.445156
2026,55371,권혁빈,KIW,1050,True,-5.852128,3.816687,40.07521,-2.259592,4.601227,1050,100.0,92,467,1.330702,583,2.485985,269,14.246527,1.356812,1.872301,-0.515489,229,7.748331,0.737936,1.147572,-0.409636,210,4.393064,0.418387,-0.28044,0.698827,247,3.637627,0.346441,-1.155207,1.501647,95,10.049661,0.957111,-0.253524,1.210635,64.384648
2026,55005,오서진,KT,2,False,-48.1929,-0.863266,-0.017265,24.919859,0.0,2,100.0,1,1,-5.671553,1,4.808287,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,-0.017265,-0.863266,-5.671553,4.808287,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-10.962247
2026,64793,김민수,LG,11,False,-7.386645,0.930972,0.102407,-2.098998,3.067485,11,100.0,1,6,0.234117,5,0.696855,4,0.184469,1.676989,2.275209,-0.59822,1,-0.01916,-0.174185,0.0,-0.174185,3,-0.166734,-1.515761,-1.809823,0.294062,2,0.020075,0.182501,-0.231269,0.41377,1,0.083757,0.761427,0.0,0.761427,17.924851
2026,51302,이주형,KIW,16,False,-12.795414,2.513119,0.402099,-0.937533,0.0,16,100.0,4,7,5.100499,9,-2.587379,4,-0.736003,-4.600018,0.884101,-5.48412,3,0.683978,4.274861,4.802065,-0.527204,3,0.035894,0.224339,-0.149582,0.373921,4,0.216069,1.350433,-0.436085,1.786519,2,0.202161,1.263505,0.0,1.263505,43.3973
2026,56613,아데를린,KIA,464,True,-7.204822,4.048262,18.783935,15.94716,3.374233,464,100.0,32,268,0.297633,196,3.750629,84,7.756959,1.671758,1.864762,-0.193004,97,6.621584,1.427065,1.656192,-0.229127,80,-1.913295,-0.412348,-0.80357,0.391222,136,0.09223,0.019877,-1.961189,1.981066,67,6.226457,1.341909,-0.458563,1.800472,68.112989
2026,69517,고승민,LOT,1614,True,-2.822014,4.902988,79.134226,-4.330441,21.165644,1614,100.0,92,662,1.540397,952,3.362591,385,20.646492,1.279213,1.687872,-0.40866,372,14.843611,0.919678,1.304754,-0.385076,296,5.32002,0.329617,-0.322378,0.651995,375,15.889037,0.984451,-0.931841,1.916292,186,22.435066,1.390029,-0.198011,1.58804,81.874014
2026,51551,나승엽,LOT,1375,True,-0.138966,6.002934,82.54034,-6.906084,53.067485,1375,100.0,84,520,1.824551,855,4.178383,334,18.528635,1.347537,1.722346,-0.374809,303,6.603039,0.480221,1.013198,-0.532977,265,8.444211,0.614124,-0.320344,0.934469,316,24.101327,1.752824,-0.590649,2.343473,157,24.863128,1.808228,0.0,1.808228,99.583062
2026,52514,김세민,LOT,181,False,-1.118105,7.037018,12.737003,5.645161,39.877301,181,100.0,29,88,2.338599,93,4.69842,48,3.11844,1.722895,2.163584,-0.440689,32,2.39694,1.324276,1.545328,-0.221052,41,1.637238,0.904552,-0.611839,1.51639,40,3.371899,1.862928,-0.669864,2.532792,20,2.212486,1.222368,-0.088611,1.310979,116.231738
2026,55425,김상준,SAM,204,False,-0.246935,5.328204,10.869536,2.771728,50.920245,204,100.0,25,91,1.876049,113,3.452155,62,3.460239,1.696196,2.476887,-0.780692,37,0.828788,0.406269,0.811853,-0.405584,29,1.286611,0.630692,-0.045159,0.675851,48,1.487769,0.729298,-1.284212,2.013511,28,3.806128,1.865749,-0.08332,1.949069,88.71996
2026,63202,장승현,SAM,128,False,-0.64398,5.326223,6.817566,-0.753114,44.171779,128,100.0,26,60,1.853978,68,3.472245,39,3.191721,2.493532,3.075302,-0.58177,19,0.747606,0.584067,0.8723,-0.288233,32,1.492255,1.165824,-0.522492,1.688316,28,0.792411,0.619071,-1.370451,1.989522,10,0.593573,0.463729,-0.200682,0.66441,88.688066
2026,53305,박성빈,KIW,92,False,3.049136,4.960027,4.563225,6.349241,88.343558,92,100.0,14,48,1.643791,44,3.316236,25,2.588248,2.813314,3.181224,-0.36791,16,0.145473,0.158123,0.435277,-0.277154,16,-0.337109,-0.366423,-0.945786,0.579363,22,0.886625,0.963723,-0.799526,1.763249,13,1.279987,1.391291,-0.227398,1.618688,82.792337
2026,53865,김정민,SSG,41,False,4.185348,4.121019,1.689618,8.382756,96.319018,41,100.0,11,20,0.098313,21,4.022705,7,0.1832,0.44683,0.554541,-0.107712,10,-0.006289,-0.01534,0.829014,-0.844354,12,0.013761,0.033563,-0.642825,0.676388,9,0.813519,1.984192,-0.642417,2.626609,3,0.685428,1.671774,0.0,1.671774,69.284371
2026,66233,홍성호,DOO,65,False,-8.965161,3.256927,2.117003,13.179786,0.0,65,100.0,6,39,0.282364,26,2.974563,14,1.073136,1.650978,1.966806,-0.315828,15,1.302787,2.004288,2.156385,-0.152097,13,-0.431393,-0.663681,-1.344463,0.680782,15,0.025964,0.039945,-1.452771,1.492716,8,0.146508,0.225397,-1.043593,1.26899,55.372554
2026,53989,신성호,NC,3,False,-32.167981,1.441181,0.043235,32.184777,0.0,3,100.0,1,1,-2.486729,2,3.92791,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.066521,2.217382,0.0,2.217382,2,-0.023286,-0.7762,-2.486729,1.710529,0,0.0,0.0,0.0,0.0,26.139178
2026,64468,박계범,SAM,171,False,-5.548575,5.715081,9.772788,2.60907,4.907975,171,100.0,23,86,3.066618,85,2.648463,45,3.482727,2.036683,2.428454,-0.391772,41,2.827066,1.653255,1.934164,-0.280909,35,0.212842,0.124469,-0.188094,0.312564,28,1.078423,0.630657,-0.694604,1.325261,22,2.171729,1.270017,-0.413302,1.683319,94.948651
2026,78168,서건창,KIW,1670,True,-2.059472,6.545477,109.309461,-6.433422,30.981595,1670,100.0,95,604,2.404028,1066,4.141448,404,24.505592,1.467401,1.927164,-0.459764,388,10.556393,0.632119,1.123362,-0.491242,297,12.466073,0.746471,-0.043767,0.790238,389,32.961224,1.973726,-0.477901,2.451627,192,28.820179,1.725759,-0.12483,1.850589,108.317964
2026,69105,김성진,LG,29,False,1.391496,17.061838,4.947933,8.037562,71.779141,29,100.0,3,15,7.329735,14,9.732103,6,1.540593,5.31239,5.31239,0.0,8,0.597789,2.061343,2.361222,-0.299879,3,0.154675,0.533361,0.51093,0.022432,5,0.038562,0.132973,-0.854806,0.987779,7,2.616314,9.021771,0.0,9.021771,277.630595
2026,66162,김주성,LG,6,False,-17.238831,2.325825,0.13955,10.319853,0.0,6,100.0,1,3,1.881482,3,0.444343,0,0.0,0.0,0.0,0.0,1,0.040635,0.677249,0.677249,0.0,4,0.033735,0.562257,1.204233,-0.641976,1,0.065179,1.086319,0.0,1.086319,0,0.0,0.0,0.0,0.0,40.381881
2026,54166,김현종,LG,50,False,-6.049341,1.000211,0.500106,5.640478,3.680982,50,100.0,10,24,-1.725231,26,2.725442,9,0.251266,0.502533,0.724717,-0.222184,9,0.52008,1.04016,1.337086,-0.296926,7,-0.049931,-0.099863,-0.176912,0.07705,18,-0.533433,-1.066866,-2.662155,1.595289,7,0.312124,0.624248,-0.947967,1.572215,19.039594
2026,65898,김웅빈,KIW,1133,True,-2.142054,5.848323,66.261502,-0.770535,29.754601,1133,100.0,87,492,2.067942,641,3.780381,279,20.485541,1.80808,2.191453,-0.383373,254,8.34624,0.73665,1.245525,-0.508875,183,7.29563,0.643921,-0.186156,0.830077,257,12.102074,1.068144,-0.974842,2.042986,160,18.032017,1.591528,-0.208038,1.799567,97.093837
2026,52121,문정빈,LG,1074,True,0.216633,6.589516,70.771399,-3.203661,57.97546,1074,100.0,72,469,2.078591,605,4.510925,245,17.601331,1.638858,2.043834,-0.404976,242,14.242021,1.326073,1.862071,-0.535999,193,2.882192,0.268361,-0.559125,0.827486,245,16.089199,1.498063,-0.925954,2.424017,149,19.956656,1.858162,-0.342235,2.200397,109.026989
2026,69825,김창평,SSG,26,False,2.950531,10.423241,2.710043,1.579427,88.343558,26,100.0,2,16,6.228386,10,4.194855,4,0.424482,1.632625,2.059663,-0.427038,12,1.462448,5.624799,5.898389,-0.27359,2,-0.055059,-0.211765,-0.211765,0.0,5,0.121135,0.465903,-1.517901,1.983804,3,0.757037,2.91168,0.0,2.91168,170.749676
2026,67807,이정범,SSG · KT,85,False,-4.21387,4.6909,3.987265,8.897917,7.97546,85,100.0,9,41,1.246523,44,3.444378,19,1.463816,1.722136,1.903409,-0.181273,21,0.095597,0.112467,0.607745,-0.495277,16,0.401735,0.472629,0.034302,0.438328,13,-0.318759,-0.375011,-1.191494,0.816483,16,2.344877,2.758678,-0.107438,2.866117,78.459413
2026,51298,박성재,DOO,20,False,-10.075236,3.763097,0.752619,12.452507,0.0,20,100.0,3,13,0.298946,7,3.46415,4,1.055828,5.279139,5.438348,-0.159209,5,0.193138,0.965689,1.447614,-0.481924,4,0.179417,0.897083,-0.353635,1.250718,4,-0.281201,-1.406004,-2.016574,0.61057,3,-0.394562,-1.97281,-4.216807,2.243996,63.521853
2026,55393,여동욱,KIW,689,True,-0.307119,6.366517,43.865304,-7.418941,50.613497,689,100.0,64,259,1.882581,430,4.483936,160,8.876887,1.288372,1.961218,-0.672845,144,3.173336,0.460571,1.191209,-0.730638,124,4.168553,0.605015,-0.306578,0.911593,174,13.360835,1.939163,-0.887153,2.826316,87,14.285694,2.073395,-0.076115,2.14951,105.436722
2026,56637,김민규,KIA,189,False,-3.292542,3.401792,6.429387,4.471879,16.564417,189,100.0,26,102,1.58171,87,1.820082,53,2.222307,1.175824,2.027265,-0.851442,40,0.585822,0.309959,0.840843,-0.530884,34,0.187069,0.098979,-0.314563,0.413542,45,0.795225,0.420754,-0.795239,1.215993,17,2.638964,1.396277,-0.176596,1.572874,57.70487
2026,55894,최윤석,SSG,35,False,7.988724,2.097359,0.734076,0.930343,100.0,35,100.0,5,16,-1.231245,19,3.328603,8,0.166723,0.476352,0.772611,-0.296259,6,0.066819,0.190911,0.365201,-0.174289,8,-0.059707,-0.170592,-0.636116,0.465524,9,0.444563,1.270181,-0.85003,2.120211,4,0.115677,0.330506,-0.882911,1.213417,36.703595
2026,54303,박채울,KIW,88,False,-4.315931,2.008424,1.767413,10.238223,7.361963,88,100.0,14,52,1.181693,36,0.826731,22,1.502025,1.706847,2.060389,-0.353543,22,0.384624,0.437072,0.787534,-0.350462,20,-0.510019,-0.579567,-0.785978,0.206411,14,-0.012187,-0.013849,-0.639194,0.625345,10,0.40297,0.457921,-0.241059,0.698979,35.271748
2026,56305,히우라,KIW,1055,True,2.193152,6.545321,69.053134,4.216471,78.834356,1055,100.0,59,546,2.22164,509,4.323681,237,19.731425,1.870277,2.247142,-0.376864,221,15.224602,1.44309,1.753369,-0.310278,195,0.587484,0.055686,-0.646693,0.702379,272,15.354752,1.455427,-0.989716,2.445143,130,18.15487,1.720841,-0.142461,1.863301,108.315453
2026,52504,김동혁,LOT,143,False,8.205959,8.523818,12.189059,-3.974571,100.0,143,100.0,25,59,3.274879,84,5.248939,36,4.111104,2.874898,3.327689,-0.452792,26,0.486383,0.340128,0.717406,-0.377278,26,2.107324,1.473653,0.05221,1.421443,40,3.475282,2.430267,-0.822427,3.252694,15,2.008967,1.404872,0.0,1.404872,140.169107
2026,50820,전의산,SSG,1167,True,1.560885,5.982476,69.81549,-1.672201,73.92638,1167,100.0,70,513,1.925635,654,4.05684,267,26.250641,2.249412,2.521965,-0.272553,236,6.243561,0.53501,1.100242,-0.565232,240,3.672339,0.314682,-0.440564,0.755246,282,14.998523,1.28522,-1.006178,2.291399,142,18.650426,1.598151,-0.249829,1.847981,99.25369
2026,52516,조세진,LOT,168,False,-5.068669,3.656042,6.14215,3.120217,5.521472,168,100.0,13,83,1.165401,85,2.49064,32,2.193409,1.3056,1.620455,-0.314854,48,1.052826,0.626682,1.212634,-0.585952,31,-0.093996,-0.05595,-0.569918,0.513968,33,0.495248,0.29479,-0.826437,1.121227,24,2.494664,1.484919,-0.271332,1.756251,61.798276
2026,52765,유민,HAN,181,False,-0.693436,5.237787,9.480394,2.835729,43.558282,181,100.0,16,91,2.211634,90,3.026152,36,1.621969,0.896115,1.455066,-0.55895,43,3.064467,1.693075,1.960877,-0.267801,36,-1.177647,-0.650634,-0.566393,-0.084241,43,2.880007,1.591164,-0.376588,1.967752,23,3.091599,1.708066,-0.261327,1.969392,87.264253
2026,56005,이재원,KT,21,False,-12.30172,1.529755,0.321249,15.864284,0.0,21,100.0,4,13,0.22533,8,1.304426,5,-0.035823,-0.170585,1.220808,-1.391393,2,-0.03833,-0.182524,0.105447,-0.287971,9,0.007942,0.037821,-0.015768,0.053589,0,0.0,0.0,0.0,0.0,5,0.387459,1.845042,-1.085158,2.9302,27.565213
2026,62884,최항,LOT,53,False,-2.258341,4.26531,2.260614,8.112637,28.834356,53,100.0,4,28,1.680075,25,2.585235,12,0.765478,1.444298,1.626742,-0.182445,9,0.104087,0.19639,0.576492,-0.380101,10,0.826291,1.55904,1.220322,0.338718,13,-0.486001,-0.916983,-1.743481,0.826497,9,1.05076,1.982566,0.0,1.982566,71.607445
2026,54156,손용준,LG,50,False,0.000215,6.742637,3.371318,-0.739411,55.214724,50,100.0,9,19,1.339547,31,5.403089,10,0.85142,1.70284,1.679349,0.023492,9,0.780756,1.561512,1.820754,-0.259241,13,0.544163,1.088327,-0.329387,1.417713,8,-0.15626,-0.31252,-1.831169,1.518649,10,1.351238,2.702477,0.0,2.702477,111.492226
2026,69238,김대한,DOO,436,True,2.231662,5.313509,23.166897,3.818035,80.06135,436,100.0,32,216,2.025916,220,3.287592,89,7.383878,1.69355,1.99098,-0.29743,110,4.411663,1.011849,1.653653,-0.641803,91,-1.669279,-0.382862,-0.840836,0.457974,103,7.382832,1.69331,-0.698625,2.391935,43,5.657803,1.297661,-0.079256,1.376917,88.483371
2026,69727,변우혁,KIA,307,True,1.675431,4.557033,13.990091,4.30648,75.766871,307,100.0,33,155,0.596161,152,3.960872,73,5.54403,1.805873,1.962241,-0.156368,58,2.17339,0.707945,1.411455,-0.70351,52,-2.368857,-0.771615,-1.078135,0.30652,78,1.344616,0.437986,-1.433938,1.871924,46,7.296912,2.376844,-0.265462,2.642307,76.304164
2026,66662,신범수,SSG,83,False,2.449152,6.565925,5.449718,10.21805,82.208589,83,100.0,13,46,2.792159,37,3.773766,22,2.757003,3.32169,3.596464,-0.274774,14,1.081132,1.302569,1.417685,-0.115116,15,0.318287,0.383478,0.03773,0.345748,22,-0.055493,-0.066859,-2.096048,2.029189,10,1.348789,1.625046,-0.163672,1.788718,108.647176
2026,53103,강민균,LG,31,False,-1.348049,11.61101,3.599413,2.844129,37.423313,31,100.0,5,17,8.228204,14,3.382806,9,1.958196,6.316762,6.430396,-0.113634,7,0.907952,2.928877,3.509541,-0.580665,3,-0.101485,-0.327371,-0.327371,0.0,8,0.227365,0.733435,-0.976435,1.70987,4,0.607385,1.959306,-0.407929,2.367235,189.872669
2026,55121,박시원,LG,4,False,0.244074,10.315802,0.412632,-4.79767,58.895706,4,100.0,1,2,8.331906,2,1.983896,3,0.263649,6.591233,8.331906,-1.740673,0,0.0,0.0,0.0,0.0,1,0.148983,3.72457,0.0,3.72457,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,169.019917
2026,55563,박재엽,LOT,57,False,-7.073603,6.312502,3.598126,3.107036,3.680982,57,100.0,9,26,0.309404,31,6.003098,7,0.250795,0.439991,0.53793,-0.097939,11,0.580942,1.019196,1.454911,-0.435714,13,0.313129,0.549349,-0.205341,0.75469,14,1.563483,2.742953,-0.160837,2.90379,12,0.889778,1.561014,-1.317259,2.878272,104.567084
2026,54307,원성준,KIW,136,False,-1.857351,7.500707,10.200961,2.493922,34.355828,136,100.0,15,63,4.234008,73,3.266699,31,3.678327,2.704652,3.015622,-0.31097,28,1.631009,1.199271,1.44322,-0.243949,22,1.494555,1.098937,0.725206,0.373731,39,1.105947,0.813196,-0.95004,1.763237,16,2.291124,1.68465,0.0,1.68465,123.697096
2026,65610,황대인,KIA,13,False,-8.313204,0.862926,0.11218,4.196537,0.613497,13,100.0,2,8,1.099356,5,-0.23643,5,0.130376,1.002895,1.621091,-0.618197,2,0.083985,0.646037,0.774339,-0.128302,4,0.013158,0.101212,-0.408857,0.510069,2,-0.115338,-0.887218,-0.887218,0.0,0,0.0,0.0,0.0,0.0,16.829316
2026,67006,안치영,KT,20,False,-16.688374,6.567788,1.313558,0.477171,0.0,20,100.0,4,7,-0.896996,13,7.464784,4,-0.131345,-0.656726,0.137856,-0.794581,4,0.086057,0.430285,0.610026,-0.179741,4,-0.019412,-0.097062,-0.35394,0.256877,5,1.132067,5.660336,-1.290939,6.951275,3,0.246191,1.230955,0.0,1.230955,108.67717
2026,51407,이창용,SAM,20,False,-2.499789,1.555205,0.311041,31.232727,26.993865,20,100.0,7,15,0.041117,5,1.514088,7,0.356189,1.780943,1.965845,-0.184903,2,0.132965,0.664823,0.664823,0.0,3,-0.235044,-1.17522,-1.17522,0.0,5,0.043459,0.217293,-0.620768,0.83806,3,0.013474,0.067368,-0.793563,0.86093,27.974956
2026,55509,박건우,LOT,127,False,-4.103969,5.8789,7.466203,14.78649,8.588957,127,100.0,19,78,2.934317,49,2.944583,37,4.173799,3.286456,3.496045,-0.209589,23,1.342842,1.057356,1.512516,-0.455161,21,-0.929551,-0.73193,-0.987166,0.255236,26,0.77733,0.612071,-0.632433,1.244504,20,2.101783,1.654947,-0.454646,2.109593,97.586124
2026,52769,권광민,HAN,37,False,-5.482585,5.550096,2.053536,-13.413734,4.907975,37,100.0,4,15,3.550523,22,1.999573,11,0.388193,1.049171,2.727498,-1.678327,5,0.405876,1.096963,1.23519,-0.138227,7,-0.109409,-0.2957,-0.103881,-0.191819,11,0.462286,1.249423,-0.308284,1.557707,3,0.906589,2.450239,0.0,2.450239,92.292404
2026,50901,안인산,KT,11,False,1.135688,8.30592,0.913651,21.400186,71.165644,11,100.0,2,7,2.759211,4,5.546709,2,0.20171,1.833726,1.833726,0.0,2,0.190028,1.727526,1.727526,0.0,2,-0.00376,-0.034185,-0.034185,0.0,4,0.389919,3.544722,-0.767855,4.312578,1,0.135754,1.234131,0.0,1.234131,136.660966
2026,54219,류현준,DOO,4,False,35.978921,4.587257,0.18349,34.95013,100.0,4,100.0,2,3,2.440588,1,2.146669,3,0.097624,2.440588,2.440588,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.085867,2.146669,0.0,2.146669,0,0.0,0.0,0.0,0.0,76.790768
2026,55530,박찬형,LOT,126,False,-5.723318,4.097519,5.162875,13.296328,4.907975,126,100.0,13,73,0.843075,53,3.254445,26,1.382584,1.097289,1.568003,-0.470714,23,1.149854,0.912583,1.205069,-0.292486,32,-0.371166,-0.294576,-0.648452,0.353876,32,0.854813,0.678423,-1.220772,1.899195,13,2.146789,1.703801,-0.060773,1.764574,68.906023
2026,51417,김현준,SAM,186,False,-3.276882,8.152879,15.164355,-7.396948,16.564417,186,100.0,25,68,3.349578,118,4.803301,44,3.616728,1.944478,2.471823,-0.527345,45,3.095534,1.664265,2.041089,-0.376824,28,1.0163,0.546398,-0.217297,0.763695,40,3.019431,1.62335,-0.431039,2.054389,29,4.416362,2.374388,-0.514998,2.889386,134.197017
2026,54214,전다민,DOO,4,False,-1.258313,27.493591,1.099744,-3.171191,39.263804,4,100.0,1,2,24.014312,2,3.479279,2,0.794576,19.864406,21.197331,-1.332925,1,0.112679,2.81698,2.81698,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.192488,4.812204,0.0,4.812204,445.581042
2026,51764,정민규,HAN,9,False,-2.617747,-3.397697,-0.305793,16.023646,24.539877,9,100.0,2,5,-6.080631,4,2.682934,2,-0.001945,-0.021606,0.421203,-0.442809,1,0.008069,0.089652,0.089652,0.0,2,-0.233576,-2.595286,-3.297398,0.702112,2,0.058688,0.652091,-0.716606,1.368697,2,-0.137029,-1.522547,-2.577482,1.054934,-51.766398
2026,56950,블레인,NC,665,True,0.229664,5.586858,37.152604,2.382117,58.588957,665,100.0,44,316,1.759116,349,3.827741,165,12.758464,1.918566,2.211877,-0.293311,132,5.00809,0.753096,1.322109,-0.569013,136,3.57743,0.537959,-0.586899,1.124858,146,4.361609,0.655881,-1.004015,1.659897,86,11.447011,1.721355,-0.183956,1.905311,92.88427
2026,53568,정대선,LOT,20,False,-11.124373,-1.642026,-0.328405,9.767637,0.0,20,100.0,5,11,-2.996168,9,1.354142,3,-0.016045,-0.080227,0.250479,-0.330706,4,0.141788,0.708939,0.845084,-0.136145,9,-0.49738,-2.486901,-3.466639,0.979738,3,-0.076973,-0.384866,-0.625092,0.240226,1,0.120206,0.601029,0.0,0.601029,-23.500225
2026,68743,정은원,HAN,62,False,-9.469475,2.747541,1.703475,-6.360899,0.0,62,100.0,12,23,0.016176,39,2.731364,21,0.546927,0.882141,1.932849,-1.050709,10,0.119891,0.193372,0.420476,-0.227104,7,-0.543201,-0.876131,-0.888251,0.01212,16,0.5715,0.921774,-1.448898,2.370673,8,1.008359,1.626385,0.0,1.626385,47.171477
2026,55767,한지윤,HAN,271,False,-5.550293,5.461003,14.799318,5.011791,4.907975,271,100.0,25,138,1.960978,133,3.500025,60,5.787431,2.135583,2.657821,-0.522238,47,3.890088,1.435457,1.697578,-0.262121,59,0.903341,0.333336,-0.234812,0.568148,61,-0.438728,-0.161892,-1.554655,1.392763,44,4.657186,1.718519,-0.604955,2.323474,90.858014
2026,56236,세베리노,DOO,443,True,2.152393,6.825027,30.234871,4.4145,78.220859,443,100.0,30,207,1.491908,236,5.333119,92,7.169129,1.618314,1.912381,-0.294067,88,5.835791,1.317334,1.517397,-0.200063,85,0.823838,0.185968,-0.657678,0.843646,108,6.123034,1.382175,-1.003382,2.385557,70,10.283079,2.321237,-0.276809,2.598046,112.818699
2026,55534,조민영,LOT,27,False,3.16544,5.270824,1.423122,12.587401,90.184049,27,100.0,2,14,1.621028,13,3.649796,5,0.589839,2.184588,2.184588,0.0,6,0.325906,1.207058,1.392743,-0.185685,5,-0.147848,-0.547586,-0.672628,0.125042,7,0.034753,0.128714,-1.283675,1.412389,4,0.620474,2.29805,0.0,2.29805,87.796146
2026,56813,마드리스,SSG,297,False,4.044492,6.274717,18.63591,7.936187,95.705521,297,100.0,17,150,1.746762,147,4.527955,48,2.845523,0.958089,1.150973,-0.192885,70,4.623147,1.556615,1.831097,-0.274482,61,1.810942,0.609745,-0.059394,0.669138,68,3.997724,1.346035,-0.823644,2.169679,50,5.358574,1.804234,-0.352271,2.156505,103.958748
2026,56595,김한홀,LOT,3,False,-2.772547,-1.028,-0.03084,-2.708392,22.08589,3,100.0,1,2,1.511883,1,-2.539883,0,0.0,0.0,0.0,0.0,3,-0.03084,-1.028,1.511883,-2.539883,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-13.614452
2026,50600,홍종표,NC,37,False,6.749767,8.291634,3.067904,-2.668319,100.0,37,100.0,7,16,3.657711,21,4.633923,11,0.745897,2.015938,2.848086,-0.832147,9,0.416946,1.126881,1.195165,-0.068284,6,-0.040147,-0.108507,-0.38554,0.277034,6,1.335716,3.610042,0.0,3.610042,5,0.609493,1.647278,0.0,1.647278,136.430962
2026,56811,안재연,SSG,64,False,-5.17409,4.758565,3.045482,-2.118645,5.521472,64,100.0,6,29,1.521718,35,3.236847,21,0.467627,0.730667,1.559229,-0.828562,11,0.637468,0.996043,1.097793,-0.10175,9,-0.195837,-0.305996,-0.831885,0.525889,16,1.025015,1.601586,-0.303419,1.905005,7,1.111209,1.736265,0.0,1.736265,79.548814
2026,65132,김재성,SAM,4,False,-16.89528,4.084864,0.163395,15.067425,0.0,4,100.0,1,2,2.626063,2,1.458801,1,0.142041,3.551031,3.551031,0.0,1,-0.01331,-0.332755,0.0,-0.332755,1,-0.036999,-0.924968,-0.924968,0.0,0,0.0,0.0,0.0,0.0,1,0.071662,1.791556,0.0,1.791556,68.702278
2026,56793,최유빈,HAN,6,False,-21.391623,-0.519665,-0.03118,6.96098,0.0,6,100.0,2,3,-2.245272,3,1.725607,1,-0.061477,-1.024616,0.0,-1.024616,0,0.0,0.0,0.0,0.0,3,-0.134716,-2.245272,-2.245272,0.0,2,0.165013,2.750223,0.0,2.750223,0,0.0,0.0,0.0,0.0,-5.430297
2026,56932,이희성,NC,5,False,18.724503,10.439258,0.521963,14.707609,100.0,5,100.0,2,2,2.603344,3,7.835914,1,0.070378,1.407555,1.407555,0.0,1,0.059789,1.195789,1.195789,0.0,1,0.108356,2.16712,0.0,2.16712,1,0.039157,0.783145,0.0,0.783145,1,0.244282,4.885649,0.0,4.885649,171.007549
2026,55417,이진용,SAM,7,False,28.904329,6.326073,0.442825,2.598061,100.0,7,100.0,2,3,3.061721,4,3.264352,2,0.258987,3.699813,3.699813,0.0,1,-0.044666,-0.638092,-0.638092,0.0,1,0.041896,0.598516,0.0,0.598516,3,0.186609,2.665836,0.0,2.665836,0,0.0,0.0,0.0,0.0,104.785576
2026,50108,함창건,LG,11,False,-2.539165,0.837338,0.092107,-9.523064,26.993865,11,100.0,1,5,2.152185,6,-1.314847,3,0.164391,1.494463,1.789077,-0.294615,5,-0.179911,-1.635551,0.26359,-1.89914,1,0.010947,0.099519,0.099519,0.0,1,0.027499,0.249992,0.0,0.249992,1,0.069181,0.628916,0.0,0.628916,16.417351
