season,batter_id,batter_name,batter_stance,pitches_seen,qualified_300,swing_pct,expected_swing_pct,decision_value,decision_value_per_100,decision_capture_pct,swing_pitches,swing_decision_value_per_100,take_pitches,take_decision_value_per_100,in_zone_pitches,in_zone_decision_value_per_100,out_zone_pitches,out_zone_decision_value_per_100,heart_pitches,heart_decision_value_per_100,heart_swing_decision_value_per_100,heart_take_decision_value_per_100,shadow_pitches,shadow_decision_value_per_100,shadow_swing_decision_value_per_100,shadow_take_decision_value_per_100,chase_pitches,chase_decision_value_per_100,chase_swing_decision_value_per_100,chase_take_decision_value_per_100,waste_pitches,waste_decision_value_per_100,waste_swing_decision_value_per_100,waste_take_decision_value_per_100,zone_awareness_plus,z_zone_awareness_plus,o_zone_awareness_plus
2023,50350,러셀,,848,True,49.764151,44.653413,44.130786,5.204102,53.476981,422,2.219862,426,8.160321,433,4.274441,415,6.174086,233,6.738414,9.871362,-2.09547,359,1.027959,-0.557542,3.067904,172,6.813973,-13.561364,14.03358,84,15.499849,-12.735778,16.545613,101.566,98.294,102.937
2023,52547,렉스,,907,True,42.337376,48.141994,54.609668,6.020912,58.576633,384,4.080461,523,7.44564,458,4.77778,449,7.288961,270,6.815617,11.424503,-4.529334,361,2.08228,-0.280652,3.880414,215,9.926038,-16.982009,14.80497,61,12.048343,-7.473145,13.058075,116.149,108.509,114.387
2023,53211,로하스,,1786,True,46.136618,45.607287,81.624653,4.570249,48.877417,824,1.473556,962,7.222718,864,4.154142,922,4.960181,454,5.763136,9.942873,-3.515288,765,1.500979,-1.107337,4.529279,400,6.022809,-14.482112,12.061475,167,11.907958,-13.880124,13.376899,90.249,95.852,90.47
2023,53404,류승민,,204,False,51.470588,48.614316,7.867016,3.85638,43.808025,105,2.399917,99,5.401114,111,4.704329,93,2.844312,60,7.654247,12.087977,-3.560482,82,0.449586,-0.198158,1.199605,45,2.043522,-14.546878,11.196846,17,11.683662,-13.161363,14.996332,77.503,107.019,68.741
2023,62234,류지혁,,1886,True,43.372216,47.9231,104.739573,5.55353,59.568871,818,4.360048,1068,6.467639,1039,4.170272,847,7.250348,587,5.807582,10.9525,-4.942587,817,2.020864,-0.551612,4.160748,359,10.361731,-11.706744,13.767798,123,13.772352,-7.52576,14.124387,107.805,96.18,113.99
2023,53036,류현인,,86,False,51.162791,45.243862,3.822209,4.444429,43.799054,44,3.053588,42,5.9015,46,4.451348,40,4.436472,20,9.202545,13.10619,-2.508392,38,0.655961,0.389195,1.233956,19,6.787137,-10.83074,8.859828,9,4.920872,-50.692576,11.872553,88.002,101.884,85.092
2023,50868,류효승,,12,False,58.333333,43.085627,0.915752,7.631264,64.100912,7,2.36041,5,15.010459,4,10.482715,8,6.205538,2,20.468077,20.468077,,6,-1.284293,-4.558921,5.264965,2,4.429013,-6.177599,15.035626,2,24.743369,,24.743369,144.901,224.295,103.26
2023,53955,마틴,,2076,True,46.098266,45.190227,120.720883,5.815071,54.253593,957,2.176903,1119,8.926535,996,5.238649,1080,6.346661,528,7.554286,10.973154,-3.240722,901,1.902771,-0.948472,4.773065,457,7.918839,-18.222356,14.870514,190,14.474311,-17.360445,15.873641,112.474,117.863,104.71
2023,69102,문보경,,2102,True,42.578497,43.330583,118.866258,5.654912,56.855562,895,2.655901,1207,7.878703,1039,4.654598,1063,6.632642,562,6.56996,10.122353,-3.099137,860,2.468931,-0.280754,4.815645,505,7.541578,-17.933963,12.55217,175,12.928748,-36.711708,14.388761,109.615,106.009,107.647
2023,67063,문상인,,4,False,0.0,16.281122,0.585073,14.626834,86.90872,0,,4,14.626834,0,,4,14.626834,0,,,,2,25.381168,,25.381168,1,-4.406554,,-4.406554,1,12.151555,,12.151555,269.802,,189.746
2023,50007,문상준,,24,False,54.166667,54.603314,2.274472,9.476967,63.110877,13,8.815772,11,10.25838,16,6.490519,8,15.449864,9,3.411613,2.067268,6.100304,8,8.455649,14.600204,-34.556235,4,7.173815,,7.173815,3,33.467414,,33.467414,177.855,143.27,198.199
2023,64007,문상철,,1277,True,49.412686,46.379687,61.347685,4.804047,46.246273,631,2.412127,646,7.140428,658,4.342213,619,5.294979,345,7.02181,11.033512,-6.053366,546,0.760478,-0.54395,2.339522,276,5.361635,-18.176582,12.467511,110,16.520108,-16.213135,17.755325,94.423,99.669,93.909
2023,68119,문성주,,2036,True,41.453831,41.666572,127.134678,6.244336,64.674234,844,2.153927,1192,9.140565,972,4.266804,1064,8.050878,521,5.30029,8.672186,-2.735331,815,2.632609,-0.71778,5.925936,483,9.736816,-14.368266,13.552009,217,14.30211,-18.069821,15.381175,120.138,98.139,122.212
2023,53764,문현빈,,1709,True,48.098303,47.003483,80.079927,4.685777,55.148989,822,2.59496,887,6.623377,953,3.889184,756,5.689948,498,5.522722,8.932405,-3.372103,777,2.035433,-0.249128,4.361531,308,7.523634,-12.935859,12.680092,126,10.784654,-22.865921,13.066049,92.311,90.475,97.965
2023,79215,박건우,,2031,True,46.479567,44.997512,138.057422,6.79751,67.21956,944,3.895278,1087,9.317939,1027,5.372447,1004,8.255219,555,7.411234,10.128623,-3.581841,883,2.768474,0.032552,5.485869,412,10.51511,-14.032441,14.296946,181,16.108944,-18.158513,16.88335,130.015,120.578,124.31
2023,73113,박경수,,971,True,41.194645,47.861587,60.961636,6.278232,65.146408,400,4.839058,571,7.28641,544,4.604679,427,8.410347,293,7.064699,11.282762,-2.603671,426,2.177389,-0.702551,4.367096,178,11.366321,-20.264707,13.449801,74,14.532889,-13.879037,14.922094,120.744,104.996,125.903
2023,64468,박계범,,721,True,44.937587,46.957385,39.217029,5.439255,55.819977,324,4.700975,397,6.041781,389,5.772679,332,5.048587,207,8.33876,12.707827,-3.158783,319,2.272763,0.668974,3.575841,135,5.414744,-14.444415,9.928189,60,12.326295,-19.601826,15.873865,105.764,128.701,91.378
2023,64944,박대온,,110,False,56.363636,37.949684,3.358055,3.052777,34.399769,62,-1.626435,48,9.096759,44,3.318597,66,2.875563,27,5.021201,6.695838,-2.347205,46,-0.339249,-3.333602,4.768765,26,3.459408,-11.28258,11.26399,11,11.444898,-24.964861,19.535956,63.155,78.894,69.062
2023,79365,박동원,,1839,True,47.852094,42.709709,98.791464,5.372021,53.845255,880,1.609608,959,8.824496,845,4.569084,994,6.054598,452,6.569577,9.385007,-5.586457,740,1.546808,-0.974316,4.645056,431,6.107271,-15.414653,12.35765,216,14.503826,-16.887544,15.711186,104.564,104.274,101.71
2023,69056,박민석,,23,False,34.782609,46.643289,3.752374,16.314671,82.790044,8,19.965789,15,14.367408,13,11.51831,10,22.54994,5,18.746176,18.746176,,11,7.226032,21.998479,1.686364,2,3.004244,,3.004244,5,39.202343,,39.202343,299.937,245.313,271.116
2023,62907,박민우,,1922,True,44.901145,44.797716,97.769262,5.08685,55.522583,863,2.194006,1059,7.444286,955,4.560373,967,5.606795,529,6.334229,10.02621,-2.574163,814,2.314441,-0.607258,4.923585,421,6.51207,-15.264092,12.517012,158,11.396093,-16.725419,14.130128,99.472,104.097,97.111
2023,75125,박병호,,1897,True,48.655772,43.489228,95.491575,5.033821,50.129552,923,1.176501,974,8.689165,913,4.433123,984,5.591175,486,6.027456,9.311709,-4.448176,806,1.634712,-1.318212,5.424158,427,6.973013,-15.055579,13.022656,178,13.060448,-47.144816,15.893637,98.526,101.514,96.951
2023,66707,박상언,,603,True,48.590381,48.018794,33.376747,5.535116,55.929322,293,4.134067,310,6.859333,333,4.728896,270,6.529453,191,5.976995,11.177423,-4.588953,246,2.975845,1.981143,4.165934,115,6.422514,-16.469196,13.446108,51,14.223956,-10.058348,16.290535,107.476,107.517,106.587
2023,74465,박석민,,441,True,43.764172,42.862393,24.140361,5.474005,56.401681,193,1.572543,248,8.510223,207,3.427099,234,7.284729,113,5.732039,8.891863,-2.266267,170,0.820577,-1.360367,3.106627,111,8.445011,-12.545657,13.342833,47,14.668543,-8.732331,16.845368,106.385,81.096,114.343
2023,67893,박성한,,2125,True,38.023529,47.303076,111.986261,5.269942,56.582641,808,2.48407,1317,6.979118,1137,3.415372,988,7.404199,628,4.590859,9.208688,-3.623155,927,2.530237,-1.272512,4.774054,437,8.577447,-20.695603,12.880047,133,16.704459,-16.344433,18.265824,102.741,80.858,115.57
2023,62244,박세혁,,1078,True,47.309833,43.483525,68.025289,6.310324,58.450861,510,2.752439,568,9.504903,516,5.499447,562,7.05483,286,7.092048,10.740258,-4.381307,412,1.994159,-0.465229,5.132936,272,8.485815,-12.825106,13.643253,108,15.226555,-15.521508,18.021833,121.317,123.156,111.982
2023,52305,박수종,,172,False,47.674419,47.010198,7.621017,4.430824,53.588642,82,1.545754,90,7.059442,90,2.272751,82,6.79944,54,3.059994,5.839537,-4.881558,76,2.215931,-0.479631,4.641937,30,9.479644,-13.666703,14.108914,12,12.005156,-21.229419,15.026481,87.759,57.668,109.36
2023,62802,박승욱,,1355,True,42.435424,46.362139,77.296381,5.70453,56.446792,575,3.89811,780,7.036186,675,4.939894,680,6.463543,372,6.889995,12.169268,-4.616113,565,2.62582,0.169134,4.632245,298,7.675177,-13.468408,12.784877,120,11.631409,-15.442815,13.565282,110.501,111.8,105.91
2023,50906,박영빈,,58,False,60.344828,48.706484,2.437662,4.202866,49.923177,35,1.29798,23,8.623346,33,3.349767,25,5.328956,16,2.649032,5.204928,-5.018655,24,2.612882,1.954124,5.116162,11,1.8526,-13.539551,10.648115,7,16.899137,,16.899137,83.689,79.527,94.258
2023,67202,박유연,,56,False,46.428571,48.704661,3.110229,5.55398,76.939098,26,4.888082,30,6.131092,33,4.857998,23,6.552564,16,6.301689,9.987592,-1.807296,29,2.702822,1.148442,4.36823,7,14.618961,,14.618961,4,7.370322,,7.370322,107.813,110.137,106.824
2023,67609,박정우,,37,False,51.351351,38.933589,2.862735,7.737122,62.878719,19,5.029232,18,10.59545,18,7.369708,19,8.085198,15,5.881829,8.393332,-10.442941,9,5.483838,0.610219,11.575862,10,10.045968,-16.608996,13.007631,3,16.077285,,16.077285,146.791,161.114,122.564
2023,50709,박정현,,421,True,52.256532,46.535455,15.759945,3.743455,42.18294,220,0.959172,201,6.790928,227,3.607956,194,3.902002,117,5.54811,8.932935,-4.723083,174,0.91176,-0.747714,3.002268,92,3.887284,-13.540361,12.320016,38,10.804976,-19.268246,15.361525,75.487,84.767,79.603
2023,69900,박주찬,,57,False,50.877193,50.253839,2.65023,4.649527,64.080392,29,3.525379,28,5.813822,32,4.242352,25,5.17071,22,5.397027,8.593259,-3.126259,19,0.483793,-1.311692,3.561769,12,8.909271,-19.515832,11.493371,4,7.546278,,7.546278,91.664,97.643,92.633
2023,50357,박주홍,,243,False,42.798354,42.807849,6.918434,2.847092,31.76071,104,-1.88383,139,6.386775,105,2.00434,138,3.488317,50,3.792579,7.573319,-6.967987,99,0.443553,-2.570424,2.854734,71,1.519132,-16.160669,9.457002,23,15.23671,-7.497767,16.270096,59.483,52.221,75.355
2023,66928,박준영,,607,True,49.752883,49.835882,33.080521,5.449839,52.022915,302,4.970628,305,5.924336,334,5.9236,273,4.870219,188,9.121023,14.685288,-5.82612,253,1.438406,0.631355,2.251862,128,6.069951,-16.341874,14.504508,38,11.906032,-6.323814,13.468591,105.953,131.764,89.547
2023,64657,박준태,,56,False,46.428571,45.828433,2.034753,3.633487,33.432825,26,-1.253986,30,7.869296,29,0.597898,27,6.893933,19,1.366807,2.369178,-2.392087,19,1.391839,1.227299,1.511505,11,4.77145,-25.986569,16.305707,7,14.082148,,14.082148,73.524,23.676,110.33
2023,50204,박지훈,,84,False,51.190476,50.799509,3.962422,4.71717,42.571621,43,3.013216,41,6.504243,47,5.381681,37,3.873061,25,5.571166,8.18411,-8.146793,39,3.09238,3.473282,2.765893,16,8.404569,-24.794878,16.06598,4,0.471793,-30.432467,10.773213,92.872,120.766,79.306
2023,52348,박찬혁,,681,True,44.933921,46.097417,31.162182,4.575944,44.885394,306,2.024028,375,6.658308,341,4.819821,340,4.33135,191,7.577988,12.314291,-4.133598,284,0.868236,-2.966587,3.926386,162,6.019854,-13.019735,12.262343,44,10.159705,-40.202911,15.195967,90.35,109.363,84.012
2023,64646,박찬호,,1931,True,42.102538,45.917773,101.23719,5.242734,55.345117,813,3.221725,1118,6.712394,998,4.141439,933,6.420753,552,5.774197,10.548338,-3.774087,819,1.814746,0.002961,3.360092,405,8.057634,-18.11665,12.97011,155,14.108025,-26.044197,15.17166,102.256,95.594,105.47
2023,53992,박한결,,73,False,38.356164,46.082869,4.735478,6.486956,47.447198,28,2.734771,45,8.821649,38,3.204622,35,10.050634,18,5.719648,15.183759,-9.152527,36,5.372681,0.642115,8.383041,10,3.718993,-40.394479,14.747362,9,15.554188,-18.648414,19.829514,124.47,76.581,142.749
2023,62415,박해민,,2170,True,46.451613,43.306363,96.143398,4.430571,48.483312,1008,1.521986,1162,6.953682,1031,4.231867,1139,4.610434,529,6.116791,10.468491,-3.654511,946,1.538154,-0.618225,3.935201,458,4.752441,-13.273051,11.896691,237,11.590065,-18.852381,13.50125,87.755,97.43,86.879
2023,51803,박형준,,5,False,40.0,50.447497,-0.033779,-0.675589,-14.440297,2,-4.641445,3,1.968315,1,-3.527868,4,0.03748,1,-3.527868,,-3.527868,2,-1.367072,-2.159682,-0.574463,2,1.442033,-7.123208,10.007275,0,,,,-3.412,-60.059,39.915
2023,53587,배영빈,,67,False,41.791045,46.620351,3.3094,4.939402,57.456988,28,4.145206,39,5.509594,38,4.556265,29,5.441444,20,4.88256,11.886853,-3.678241,31,2.930772,0.87745,5.120982,13,9.220546,-28.728797,12.382991,3,7.522575,,7.522575,96.84,104.014,95.413
2023,64166,배정대,,1431,True,41.439553,46.111383,76.266371,5.329586,52.539123,593,3.117796,838,6.894731,741,4.088692,690,6.662197,411,6.197416,10.773268,-4.152724,630,1.930107,-1.238865,4.056765,286,8.270759,-15.868531,13.139187,104,14.404753,-20.915168,16.953614,103.806,94.524,107.95
2023,69727,변우혁,,924,True,47.835498,44.81539,44.280048,4.792213,48.010507,442,1.719967,482,7.609501,425,4.794844,499,4.789973,231,7.154804,11.386112,-4.378924,391,0.943132,-1.645564,4.379317,207,5.342358,-16.712795,11.46879,95,13.690659,-8.9982,14.951151,94.212,108.856,88.722
2023,78168,서건창,,477,True,46.540881,42.002146,24.153274,5.063579,53.825886,222,1.29123,255,8.347743,210,4.466816,267,5.532944,111,5.803236,9.445672,-3.596601,197,2.247685,-0.330368,5.71578,106,6.181105,-14.369353,13.20468,63,10.68535,-21.848343,11.752029,99.057,102.198,96.353
2023,53569,서동욱,,80,False,43.75,42.529527,4.318085,5.397607,50.396413,35,0.858912,45,8.927702,35,3.78668,45,6.65055,19,6.251431,11.303687,-7.894885,29,1.115553,-4.019582,6.617484,21,5.136157,-11.315991,11.717016,11,15.711002,,15.711002,105.021,88.394,107.83
2023,66203,서예일,,30,False,60.0,46.697203,0.643059,2.143529,33.809923,18,0.977922,12,3.891939,16,2.995927,14,1.169359,9,5.817561,8.201788,-2.527233,14,0.796024,-1.399333,3.723166,6,-0.394026,-9.538419,8.750367,1,3.167633,,3.167633,46.921,72.346,51.539
2023,69995,서호철,,1538,True,46.879064,44.018855,63.137298,4.105156,45.452794,721,0.896662,817,6.936642,774,3.67082,764,4.545177,424,5.143819,9.540594,-3.495999,634,0.862678,-1.578068,3.597293,329,5.081693,-12.132656,11.564083,151,12.675073,-27.588099,17.115864,81.945,86.043,86.208
2023,52630,소크라테스,,2112,True,49.857955,42.48164,79.450859,3.761878,39.160989,1053,-0.6325,1059,8.131358,949,4.147529,1163,3.447189,515,6.389606,10.105528,-2.824876,888,0.639699,-3.094869,5.408456,475,3.331683,-14.47318,12.546979,234,10.700156,-18.801973,14.387922,75.816,95.718,74.932
2023,53057,손민석,,46,False,45.652174,40.726836,1.965676,4.273209,49.442149,21,-0.997204,25,8.700356,22,-0.257829,24,8.426661,12,1.656471,3.302695,-3.282201,17,-1.652041,-3.05239,-0.076648,15,11.129986,-7.731345,15.845318,2,18.912436,,18.912436,84.945,6.309,126.071
2023,51528,손성빈,,289,False,47.404844,47.66418,16.393032,5.672329,61.774074,137,4.379976,152,6.837148,161,4.843039,128,6.715421,86,7.282838,10.969385,-3.44166,126,1.898559,0.064982,3.85237,57,8.901861,-14.04309,12.114154,20,13.317729,-7.906134,14.434774,109.926,109.834,108.497
2023,77532,손아섭,,2276,True,44.903339,41.094012,110.595728,4.859215,51.057539,1022,0.863164,1254,8.115965,1081,4.079131,1195,5.564881,567,5.625445,9.424057,-3.396256,964,1.716376,-1.378929,4.863485,488,5.639229,-15.860042,12.963157,257,13.476323,-18.556985,15.183015,95.408,94.33,96.681
2023,50150,손호영,,179,False,59.776536,46.213098,5.33808,2.982168,34.10922,107,1.098401,72,5.781654,93,4.353423,86,1.499298,47,6.476625,9.682967,-5.386842,76,1.203667,0.058642,4.014184,41,-0.316847,-15.763985,7.69278,15,10.061244,-11.605868,13.394646,61.895,99.897,54.927
2023,53105,송대현,,14,False,71.428571,53.891338,0.510746,3.648187,54.339551,10,3.51826,4,3.973005,9,4.917854,5,1.362786,5,9.329175,9.329175,,5,0.908531,0.370496,1.715584,1,-5.519224,-5.519224,,3,1.80177,-7.05554,6.230424,73.786,111.352,53.525
2023,64012,송민섭,,106,False,49.056604,44.169853,3.947286,3.723854,28.146808,52,0.303065,54,7.017947,46,7.417496,60,0.892063,30,7.912587,17.070129,-7.904986,37,1.608438,-3.132834,7.831357,35,0.669872,-20.231963,11.575176,4,18.598313,,18.598313,75.137,162.084,48.691
2023,65357,송성문,,1598,True,42.928661,43.715512,89.876753,5.624327,61.731108,686,2.972099,912,7.619315,796,4.264394,802,6.974086,442,6.047779,9.790849,-3.134442,649,1.933294,-0.649909,4.33967,365,8.47999,-13.009893,12.292711,142,13.835588,-29.125177,15.080828,109.069,98.09,111.153
2023,69203,송승환,,289,False,50.17301,43.450156,9.615927,3.32731,36.535045,145,0.177065,144,6.499432,144,3.582825,145,3.073558,83,4.937451,8.708279,-4.899493,119,0.561718,-2.44518,3.832378,60,2.042372,-14.251317,11.47556,27,13.422133,-31.692143,15.157298,68.057,84.257,71.095
2023,53303,송재선,,8,False,62.5,51.656262,0.122429,1.530363,54.872942,5,1.899596,3,0.914975,5,2.581828,3,-0.222079,3,1.832486,3.154497,-0.811535,3,2.991137,3.705841,1.561729,2,-1.113983,-4.222697,1.994731,0,,,,35.974,63.941,37.249
2023,64469,송준석,,31,False,35.483871,38.163706,1.564382,5.046393,76.414852,11,4.497715,20,5.348166,16,3.255358,15,6.95683,9,4.634277,9.790364,-1.810831,10,2.312762,0.665854,3.959669,9,8.16214,-2.806223,9.533185,3,6.047604,,6.047604,98.75,77.611,110.976
2023,68110,송찬의,,84,False,47.619048,43.637013,4.324943,5.148742,62.971198,40,1.179143,44,8.757469,41,3.111245,43,7.091472,26,4.330252,6.12078,-1.638175,33,1.107579,-2.026917,4.057693,16,8.786236,-16.74254,12.433204,9,15.864211,-4.667074,21.730293,100.577,74.686,112.359
2023,65207,신민재,,1274,True,42.543171,43.775537,71.307885,5.597165,57.729176,542,3.02978,732,7.498152,639,4.403276,635,6.798575,338,6.263165,11.375786,-3.521335,543,1.800714,-0.913033,4.484641,281,7.932797,-12.765577,12.304437,112,16.133347,-11.251206,16.380054,108.584,100.909,109.351
2023,66662,신범수,,398,True,45.226131,44.852356,17.153648,4.309962,45.594581,180,1.521573,218,6.612301,199,4.238117,199,4.381806,113,6.122442,11.04102,-2.51506,168,1.071654,-1.463742,3.860589,79,5.996828,-17.374864,11.474568,38,9.730042,-26.327604,15.193322,85.602,97.557,84.531
2023,62556,신본기,,322,True,40.062112,43.689265,23.18299,7.199686,69.249413,129,4.405002,193,9.067636,151,4.758315,171,9.355517,89,6.813517,11.02158,-2.849443,122,3.117419,0.289277,5.363296,74,12.059477,-9.695914,15.858037,37,11.86945,-12.02927,13.235091,137.196,108.114,135.61
2023,64086,신성현,,76,False,42.105263,41.517955,7.233097,9.517233,77.353052,32,5.072662,44,12.749648,37,6.109125,39,12.750566,16,10.832151,10.832151,,30,5.137925,1.513268,8.3095,23,12.436673,-16.087485,15.153259,7,15.687725,,15.687725,178.574,135.53,170.477
2023,69508,신윤후,,96,False,48.958333,46.520726,3.868161,4.029334,58.7484,47,4.395907,49,3.677724,50,4.519294,46,3.496769,33,6.544179,10.599143,-4.26906,37,0.85591,-0.576398,2.540977,16,3.875657,-16.518052,6.789044,10,7.7179,-3.207756,8.931862,80.591,103.263,75.441
2023,50312,신준우,,69,False,56.521739,51.581232,2.729493,3.955787,51.035778,39,3.19305,30,4.947345,42,4.653251,27,2.870842,24,7.454573,11.600578,-2.614295,32,1.269745,-0.834202,4.776324,10,4.975791,-28.898219,8.739569,3,1.216593,-27.098623,15.374201,79.278,105.982,69.013
2023,50202,안권수,,1195,True,42.845188,43.939903,62.091622,5.195952,54.171966,512,2.302449,683,7.365019,585,4.423062,610,5.937165,324,5.81234,9.811264,-3.145252,481,1.80541,-0.156351,3.529614,274,7.277032,-14.701601,12.79678,116,12.617717,-21.887756,15.173678,101.42,101.31,100.504
2023,66864,안상현,,234,False,45.726496,41.804713,9.73984,4.162325,42.646194,107,0.881419,127,6.926552,117,4.014989,117,4.30966,59,6.356638,11.259159,-3.20328,101,0.784921,-1.228346,3.007904,49,3.444713,-19.091695,11.58286,25,14.034977,-15.75049,16.625018,82.966,93.028,83.79
2023,64011,안승한,,87,False,58.62069,43.633341,3.30657,3.800655,48.320975,51,0.809072,36,8.03873,49,3.172216,38,4.61101,27,5.310003,6.771224,-3.092017,36,3.449603,0.394661,6.863949,13,3.097143,-12.906057,16.814171,11,2.076213,-14.845894,8.422004,76.508,75.923,86.885
2023,65115,안익훈,,71,False,52.112676,43.760404,1.344399,1.89352,28.708759,37,-0.372458,34,4.359437,41,3.173114,30,0.144742,16,4.733578,8.355416,-1.30282,36,0.780542,0.025868,1.837086,15,-1.583753,-16.313055,8.235781,4,13.589864,,13.589864,42.458,75.942,41.016
2023,51203,안재석,,239,False,51.882845,48.56009,8.470317,3.544066,44.258737,124,2.38439,115,4.794498,129,3.622647,110,3.451911,76,5.536328,10.020541,-5.470378,95,0.413216,-1.274871,3.059407,48,4.27235,-14.937233,9.983307,20,9.097121,-7.192731,9.954482,71.927,85.065,74.981
2023,66406,안주형,,364,True,48.901099,43.700957,20.576709,5.652942,53.122161,178,2.504625,186,8.665847,173,5.832687,191,5.490137,114,8.25175,11.516583,-7.092966,117,1.522505,-3.159883,5.821091,84,3.819665,-16.349257,12.860905,49,12.611969,-17.350677,13.886975,109.579,129.919,95.913
2023,64022,안중열,,708,True,41.80791,44.737007,37.703698,5.325381,54.638588,296,2.990098,412,7.003158,366,3.688586,342,7.077039,199,6.287876,10.758059,-4.068049,309,1.159626,-2.188915,3.89755,133,8.687497,-17.795737,12.309136,67,15.004791,-10.655188,15.794329,103.731,86.403,112.21
