season,batter_id,batter_name,batter_stance,pitches_seen,qualified_300,swing_pct,expected_swing_pct,decision_value,decision_value_per_100,decision_capture_pct,swing_pitches,swing_decision_value_per_100,take_pitches,take_decision_value_per_100,in_zone_pitches,in_zone_decision_value_per_100,out_zone_pitches,out_zone_decision_value_per_100,seager_a_hittable_swings,seager_b_avoid_swings,seager_c_hittable_takes,seager_d_avoid_takes,hittable_pitches,avoid_pitches,selection_tendency_pct,hittable_pitches_taken_pct,hittable_avoidance_pct,seager_raw,seager_correct_pct,heart_pitches,heart_decision_value_per_100,heart_swing_decision_value_per_100,heart_take_decision_value_per_100,shadow_pitches,shadow_decision_value_per_100,shadow_swing_decision_value_per_100,shadow_take_decision_value_per_100,chase_pitches,chase_decision_value_per_100,chase_swing_decision_value_per_100,chase_take_decision_value_per_100,waste_pitches,waste_decision_value_per_100,waste_swing_decision_value_per_100,waste_take_decision_value_per_100,seager_plus,selection_tendency_plus,hittable_avoidance_plus,za_with_contact_plus,z_za_with_contact_plus,o_za_with_contact_plus,zone_awareness_raw,zone_awareness_plus,z_zone_awareness_raw,z_zone_awareness_plus,o_zone_awareness_raw,o_zone_awareness_plus,terminal_plate_appearances,walks,strikeouts,hit_by_pitch,bb_pct,k_pct,hbp_pct,z_swing_pct,o_swing_pct,heart_swing_pct,shadow_in_swing_pct,shadow_out_swing_pct,chase_swing_pct,waste_swing_pct,shadow_in_pitches,shadow_out_pitches,heart_vs_chase_residual,zone_vs_out_residual,out_zone_take_pct,bb_vs_oza_residual,bb_vs_oza_residual_z,bb_vs_oza_residual_outlier,k_vs_zza_residual,k_vs_zza_residual_z,k_vs_zza_residual_outlier,za_with_contact_value,za_with_contact_per_100
2022,64646,박찬호,,2216,True,45.261733,47.031531,105.484063,4.760111,51.468968,1003,2.57024,1213,6.570862,1141,4.042848,1075,5.521411,639,364,267,946,906,1310,59.684543,22.011542,77.988458,37.673001,71.525271,623,5.595196,10.081817,-4.400901,946,2.034979,0.017248,3.944765,469,6.11318,-15.46057,12.412953,178,12.755212,-18.04913,14.016208,102.062,100.902,101.877,96.211,98.479,96.824,37.673001,102.062,59.684543,100.902,77.988458,101.877,556,54,64,1,9.7122,11.5108,0.1799,63.6284,25.7674,69.0209,57.1429,38.3178,22.6013,3.9326,518,428,-2.321403,-1.526777,74.2326,1.810565,0.864837,False,-8.634047,-1.254141,False,105.484063,4.760111
2022,62415,박해민,,2556,True,45.57903,44.941115,113.702493,4.448454,45.742763,1165,1.036824,1391,7.305786,1193,3.88038,1363,4.945675,659,506,340,1051,999,1557,61.461988,24.442847,75.557153,37.019141,66.901408,632,5.593764,10.950407,-3.963243,1059,1.124046,-0.745864,3.254611,592,5.971327,-13.6686,13.94859,273,11.390475,-18.760661,14.429904,100.098,107.934,91.924,91.216,94.61,91.708,37.019141,100.098,61.461988,107.934,75.557153,91.924,638,44,85,9,6.8966,13.3229,1.4107,61.8609,31.328,64.0823,59.3583,46.3855,28.8851,9.1575,561,498,-8.257083,-5.832823,68.672,-0.572871,-0.273638,False,-6.554698,-0.952104,False,113.702493,4.448454
2022,64501,배성근,,152,False,53.289474,48.723106,5.641312,3.71139,45.705673,81,2.932608,71,4.599859,79,4.609195,73,2.739793,55,26,18,53,73,79,49.074074,25.352113,74.647887,23.721961,71.052632,55,5.229175,8.034931,-3.835575,49,1.204596,1.369608,1.002081,36,3.439377,-12.542296,9.586174,12,7.806986,-5.741176,10.516618,60.152,58.921,88.202,79.404,111.966,72.11,23.721961,60.152,49.074074,58.921,74.647887,88.202,41,2,12,0,4.878,29.2683,0.0,70.8861,34.2466,76.3636,58.3333,52.0,27.7778,16.6667,24,25,4.199917,1.859966,65.7534,,,,,,,5.641312,3.71139
2022,64166,배정대,,2371,True,42.977647,47.932415,115.069642,4.853211,54.042092,1019,2.885842,1352,6.336014,1205,3.653328,1166,6.093228,667,352,324,1028,991,1380,60.648968,23.964497,76.035503,36.684471,71.488823,636,5.566591,9.488472,-4.216563,1030,1.156751,-0.184902,2.291626,513,7.835928,-13.918355,12.402276,192,14.350665,-10.271553,14.874542,99.092,104.717,93.882,97.703,89.203,101.904,36.684471,99.092,60.648968,104.717,76.035503,93.882,576,54,125,4,9.375,21.7014,0.6944,63.2365,22.0412,71.3836,54.1301,35.5748,17.3489,2.0833,569,461,0.874719,-0.217577,77.9588,-0.021447,-0.010244,False,1.660148,0.241145,False,115.069642,4.853211
2022,78643,백용환,,20,False,50.0,42.044733,1.048252,5.241259,57.241593,10,2.155147,10,8.327371,11,4.667513,9,5.942504,8,2,2,8,10,10,50.0,20.0,80.0,30.0,80.0,5,1.868048,3.193913,-3.43541,8,6.867742,8.649404,3.898306,5,4.226483,-34.471203,13.900904,2,9.705292,,9.705292,79.011,62.585,110.111,103.921,113.355,100.565,30.0,79.011,50.0,62.585,80.0,110.111,5,0,1,0,0.0,20.0,0.0,81.8182,11.1111,80.0,83.3333,0.0,20.0,0.0,6,2,9.070457,23.353974,88.8889,,,,,,,1.048252,5.241259
2022,69727,변우혁,,206,False,56.31068,46.722922,5.701031,2.767491,35.235357,116,0.007028,90,6.325421,103,2.247165,103,3.287817,58,58,23,67,81,125,53.6,25.555556,74.444444,28.044444,60.679612,48,5.324032,8.060378,-3.880043,100,-1.155903,-1.721178,-0.233613,34,2.153181,-10.889434,11.283011,24,14.872158,-12.751199,18.818351,73.137,76.828,87.369,64.277,55.716,76.979,28.044444,73.137,53.6,76.828,74.444444,87.369,61,0,21,0,0.0,34.4262,0.0,69.9029,42.7184,77.0833,63.6364,60.0,41.1765,12.5,55,45,2.793582,-2.990813,57.2816,,,,,,,5.701031,2.767491
2022,78168,서건창,,984,True,44.004065,43.866552,52.498592,5.335223,56.800565,433,1.996061,551,7.959283,447,4.401094,537,6.112794,263,170,102,449,365,619,63.061798,18.511797,81.488203,44.550001,72.357724,229,6.110085,9.724961,-4.071815,409,1.698878,0.251125,3.287693,236,7.29476,-16.197101,12.829492,110,13.038595,-20.819094,14.650865,122.721,114.264,116.203,105.427,107.011,102.078,44.550001,122.721,63.061798,114.264,81.488203,116.203,247,20,44,4,8.0972,17.8138,1.6194,66.8904,24.9534,73.7991,59.633,43.9791,19.0678,4.5455,218,191,3.017474,2.106834,75.0466,-0.975353,-0.465888,False,-2.372786,-0.34466,False,52.498592,5.335223
2022,66203,서예일,,95,False,54.736842,46.39544,4.438174,4.671762,47.397974,52,1.9049,43,8.017735,51,5.660946,44,3.525208,35,17,9,34,44,51,49.275362,20.930233,79.069767,28.34513,72.631579,30,6.690757,9.571141,-2.77336,40,2.982664,1.006349,5.947137,17,3.069204,-21.339201,10.579482,8,8.951453,-59.877041,18.784095,74.04,59.718,106.303,94.795,137.013,79.088,28.34513,74.04,49.275362,59.718,79.069767,106.303,27,1,6,0,3.7037,22.2222,0.0,74.5098,31.8182,76.6667,71.4286,47.3684,23.5294,12.5,21,19,5.177131,6.592288,68.1818,,,,,,,4.438174,4.671762
2022,69995,서호철,,792,True,48.484848,44.403365,28.328657,3.576851,38.724176,384,0.609022,408,6.370101,375,3.910658,417,3.276664,216,168,95,313,311,481,59.168242,23.284314,76.715686,35.883928,66.792929,216,6.12994,10.28694,-4.432926,311,-0.098794,-2.727396,3.153864,181,4.459751,-15.18272,11.751275,84,8.717959,-18.443214,11.57703,96.687,98.859,96.667,77.248,95.331,76.88,35.883928,96.687,59.168242,98.859,76.715686,96.667,214,12,40,4,5.6075,18.6916,1.8692,66.9333,31.8945,71.7593,60.3774,50.0,27.0718,9.5238,159,152,-0.292359,-1.019044,68.1055,-0.680567,-0.32508,False,-1.506265,-0.218793,False,28.328657,3.576851
2022,52804,석정우,,26,False,50.0,45.897012,0.772487,2.971104,53.961986,13,2.422001,13,3.520207,17,1.636391,9,5.492228,11,2,4,9,15,11,45.0,30.769231,69.230769,14.230769,76.923077,10,3.280003,6.30079,-3.768501,10,-0.726422,-2.103252,1.338824,3,8.123853,,8.123853,3,9.113777,,9.113777,31.639,42.802,66.027,67.54,41.171,96.564,14.230769,31.639,45.0,42.802,69.230769,66.027,9,0,3,0,0.0,33.3333,0.0,64.7059,22.2222,70.0,57.1429,66.6667,0.0,0.0,7,3,2.243951,1.169192,77.7778,,,,,,,0.772487,2.971104
2022,52630,소크라테스,,1978,True,53.033367,44.846596,75.483644,3.81616,41.944599,1049,0.70919,929,7.32446,941,4.23363,1037,3.437337,593,456,179,750,772,1206,55.845123,19.26803,80.73197,36.577093,67.896866,475,6.040652,8.948489,-4.461436,827,1.381096,0.179574,3.163533,479,3.097882,-14.416325,11.556757,197,10.421333,-15.728151,14.574486,98.77,85.711,113.107,81.083,103.023,78.307,36.577093,98.77,55.845123,85.711,80.73197,113.107,543,30,78,2,5.5249,14.3646,0.3683,73.22,34.7155,78.3158,68.0258,49.0305,32.5678,13.7056,466,361,5.392065,3.979802,65.2845,-1.167804,-0.557815,False,-6.693417,-0.972254,False,75.483644,3.81616
2022,77532,손아섭,,2396,True,44.616027,42.64669,123.279357,5.145215,54.425249,1069,1.497927,1327,8.083385,1112,4.289419,1284,5.886372,636,433,264,1063,900,1496,62.566215,19.894499,80.105501,42.671717,70.90985,598,5.745681,9.586701,-3.538613,967,1.92462,-0.358772,4.26056,541,6.310424,-13.539957,12.525713,290,12.472314,-18.992749,15.834992,117.078,112.303,110.543,102.382,104.351,100.066,42.671717,117.078,62.566215,112.303,80.105501,110.543,617,58,76,3,9.4003,12.3177,0.4862,66.1871,25.9346,70.7358,60.8949,38.8521,23.8447,9.6552,514,453,-0.8038,0.955592,74.0654,0.721373,0.344572,False,-7.683034,-1.116001,False,123.279357,5.145215
2022,50150,손호영,,306,True,51.30719,46.817309,13.667914,4.466639,47.898476,157,1.387455,149,7.711148,154,4.314295,152,4.620987,104,53,28,121,132,174,53.777778,18.791946,81.208054,34.985831,73.529412,79,5.801068,7.550283,-3.965384,138,1.525203,0.064945,2.985461,73,6.080485,-13.929512,14.161446,16,15.884605,,15.884605,93.989,77.532,115.056,91.508,104.944,88.824,34.985831,93.989,53.777778,77.532,81.208054,115.056,82,6,14,0,7.3171,17.0732,0.0,72.7273,29.6053,84.8101,60.0,38.0952,28.7671,0.0,75,63,12.48944,5.82003,70.3947,0.110702,0.052878,False,-4.655812,-0.676281,False,13.667914,4.466639
2022,64012,송민섭,,270,False,48.148148,44.682934,13.462989,4.986292,57.350706,130,2.421688,140,7.36771,133,4.114537,137,5.832594,87,43,29,111,116,154,56.060606,20.714286,79.285714,35.34632,73.333333,77,5.43202,7.563261,-3.377109,103,0.188203,0.035917,0.392404,57,8.523436,-17.357979,13.376201,33,12.812504,,12.812504,95.072,86.564,107.187,99.835,100.186,99.588,35.34632,95.072,56.060606,86.564,79.285714,107.187,72,5,19,0,6.9444,26.3889,0.0,73.6842,23.3577,80.5195,64.2857,48.9362,15.7895,0.0,56,47,10.258057,9.629109,76.6423,,,,,,,13.462989,4.986292
2022,65357,송성문,,2146,True,46.272134,45.219084,113.047568,5.267827,57.478298,993,2.725054,1153,7.457743,1093,4.037712,1053,6.54467,652,341,243,910,895,1251,58.258643,21.075455,78.924545,37.183187,72.78658,607,5.240368,8.421664,-4.1176,905,1.90005,0.034431,3.88041,436,8.458568,-15.451196,13.031474,198,13.719052,-10.874122,14.226128,100.59,95.26,105.709,104.347,98.357,105.915,37.183187,100.59,58.258643,95.26,78.924545,105.709,598,41,65,1,6.8562,10.8696,0.1672,68.4355,23.2669,74.6293,60.6996,40.8115,16.055,2.0202,486,419,4.325729,4.421861,76.7331,-2.892977,-1.381863,False,-9.725258,-1.412645,False,113.047568,5.267827
2022,69203,송승환,,112,False,55.357143,49.246076,5.131611,4.581796,43.79438,62,2.917117,50,6.645998,61,4.954092,51,4.1365,39,23,15,35,54,58,47.297297,30.0,70.0,17.297297,66.071429,33,6.107266,9.608821,-6.89851,50,1.881248,3.285844,0.232374,18,4.121788,-17.185904,21.167942,11,13.033346,-20.198646,16.356546,40.851,51.892,69.176,93.353,120.18,84.519,17.297297,40.851,47.297297,51.892,70.0,69.176,28,0,7,0,0.0,25.0,0.0,73.7705,33.3333,78.7879,67.8571,36.3636,44.4444,9.0909,28,22,3.979649,5.161309,66.6667,,,,,,,5.131611,4.581796
2022,64469,송준석,,107,False,48.598131,43.971934,3.092039,2.889756,27.751844,52,-2.137105,55,7.642425,51,2.428397,56,3.309922,28,24,13,42,41,66,60.0,23.636364,76.363636,36.363636,65.420561,26,3.744642,7.891549,-5.585898,50,-1.216241,-3.98762,2.310968,24,5.07873,-23.58733,14.634083,7,21.537964,,21.537964,98.128,102.15,95.225,66.237,60.032,77.175,36.363636,98.128,60.0,102.15,76.363636,95.225,32,1,5,1,3.125,15.625,3.125,60.7843,37.5,69.2308,52.0,60.0,25.0,0.0,25,25,-2.492116,-9.727089,62.5,,,,,,,3.092039,2.889756
2022,68110,송찬의,,301,True,53.156146,49.183352,16.708562,5.551017,49.602494,160,4.14384,141,7.147815,163,6.038025,138,4.975784,107,53,37,104,144,157,49.2891,26.241135,73.758865,23.047965,70.099668,95,7.8958,12.557071,-9.583966,111,2.533202,2.212787,2.969512,68,3.683315,-20.0183,14.273399,27,14.411273,,14.411273,58.127,59.772,84.563,108.886,145.993,91.976,23.047965,58.127,49.2891,59.772,73.758865,84.563,79,2,24,3,2.5316,30.3797,3.7975,73.0061,29.7101,78.9474,64.7059,46.5116,30.8824,0.0,68,43,6.291096,6.050987,70.2899,-4.632853,-2.212934,True,8.576979,1.245851,False,16.708562,5.551017
2022,65207,신민재,,13,False,38.461538,30.667131,1.033333,7.948718,48.676063,5,-4.328846,8,15.622195,5,5.695739,8,9.356829,2,3,0,8,2,11,80.0,0.0,100.0,80.0,76.923077,3,3.694625,3.632731,3.818413,3,3.580159,7.413416,-4.086354,5,6.51268,-43.736523,19.07498,2,24.47279,,24.47279,229.216,181.28,191.982,147.311,137.842,130.9,80.0,229.216,80.0,181.28,100.0,191.982,3,0,0,0,0.0,0.0,0.0,60.0,25.0,66.6667,50.0,100.0,20.0,0.0,2,1,-4.262843,-4.80484,75.0,,,,,,,1.033333,7.948718
2022,66662,신범수,,17,False,70.588235,53.799535,0.316081,1.859299,21.74636,12,-1.028651,5,8.790378,8,6.493403,9,-2.259905,6,6,0,5,6,11,45.454545,0.0,100.0,45.454545,64.705882,4,3.494435,3.494435,,6,6.723157,7.368382,6.077932,6,-2.002519,-9.433302,12.859046,1,-10.693491,-10.693491,,125.438,44.601,191.982,49.723,156.838,27.689,45.454545,125.438,45.454545,44.601,100.0,191.982,3,0,1,0,0.0,33.3333,0.0,75.0,66.6667,100.0,50.0,50.0,66.6667,100.0,4,2,21.665633,-8.826684,33.3333,,,,,,,0.316081,1.859299
2022,62556,신본기,,529,True,44.42344,48.30375,25.36536,4.794964,50.494951,235,2.722951,294,6.451165,281,3.315582,248,6.471199,154,81,81,213,235,294,58.038147,27.55102,72.44898,30.487127,69.376181,141,6.177075,10.709305,-4.152193,230,1.319815,0.089282,2.508278,109,5.50358,-18.217507,11.502015,49,15.553488,-9.461025,16.617935,80.475,94.388,79.201,96.769,81.16,105.262,30.487127,80.475,58.038147,94.388,72.44898,79.201,139,10,28,2,7.1942,20.1439,1.4388,62.6335,23.7903,69.5035,55.7143,38.8889,20.1835,4.0816,140,90,-1.45516,-1.619083,76.2097,-1.500587,-0.716772,False,0.261991,0.038056,False,25.36536,4.794964
2022,64086,신성현,,93,False,50.537634,50.412745,4.350235,4.677672,55.383608,47,2.183978,46,7.225578,51,3.909394,42,5.610582,32,15,8,38,40,53,54.285714,17.391304,82.608696,36.89441,75.268817,28,5.163993,7.332836,-4.812685,38,0.115181,-1.340742,1.913673,21,8.795985,-12.61756,12.364909,6,16.889866,,16.889866,99.723,79.541,120.79,94.889,95.301,97.616,36.89441,99.723,54.285714,79.541,82.608696,120.79,25,2,5,0,8.0,20.0,0.0,70.5882,26.1905,82.1429,56.5217,53.3333,14.2857,0.0,23,15,12.120072,5.239868,73.8095,,,,,,,4.350235,4.677672
2022,69508,신윤후,,258,False,47.286822,43.610361,8.899635,3.449471,36.558783,122,-0.025243,136,6.566494,131,2.187017,127,4.751687,67,55,42,94,109,149,58.385093,30.882353,69.117647,27.50274,62.403101,75,4.238125,10.775436,-3.645102,108,0.348142,-2.734268,4.059616,59,6.819762,-13.006077,16.237036,16,8.258672,-12.145084,12.967231,71.509,95.76,65.564,75.207,54.283,89.985,27.50274,71.509,58.385093,95.76,69.117647,65.564,72,4,14,1,5.5556,19.4444,1.3889,59.542,34.6457,54.6667,66.0714,42.3077,32.2034,18.75,56,52,-18.199214,-9.666333,65.3543,,,,,,,8.899635,3.449471
2022,50312,신준우,,197,False,43.147208,41.888958,7.555279,3.835167,36.424781,85,-0.719679,112,7.29197,89,1.804712,108,5.508412,44,41,27,85,71,126,65.891473,24.107143,75.892857,41.78433,65.482234,57,2.404856,8.108522,-6.669157,68,-0.715471,-4.066513,3.05445,45,7.895705,-14.703681,14.352672,27,11.548017,-12.884913,15.797223,114.413,125.459,93.298,81.388,45.179,96.708,41.78433,114.413,65.891473,125.459,75.892857,93.298,54,7,19,2,12.963,35.1852,3.7037,58.427,30.5556,61.4035,53.125,52.7778,22.2222,14.8148,32,36,-9.87865,-8.914104,69.4444,,,,,,,7.555279,3.835167
2022,64006,심우준,,1937,True,41.45586,45.78604,104.416589,5.390634,52.164183,803,2.428053,1134,7.488477,910,4.739708,1027,5.967404,475,328,272,862,747,1190,64.4727,23.985891,76.014109,40.486809,69.024264,508,6.566533,12.605167,-3.976597,820,2.245859,-0.557319,4.539368,423,5.969016,-16.943235,13.249545,186,14.727752,-20.875803,16.538103,110.515,119.846,93.795,106.315,115.075,100.786,40.486809,110.515,64.4727,119.846,76.014109,93.795,451,43,75,2,9.5344,16.6297,0.4435,57.2527,27.4586,63.5827,49.2537,40.9091,24.1135,4.8387,402,418,-7.999551,-8.67455,72.5414,0.512574,0.244837,False,-2.030194,-0.294896,False,104.416589,5.390634
2022,50202,안권수,,1064,True,45.582707,46.8657,53.964597,5.071861,54.344098,485,2.435729,579,7.28002,518,4.111514,546,5.982959,315,170,128,451,443,621,58.877285,22.107081,77.892919,36.770203,71.992481,284,5.243252,9.65571,-3.965355,456,1.930346,-0.003698,4.117443,231,7.612017,-13.127986,12.768991,93,13.642604,-13.557122,15.188043,99.35,97.708,101.486,101.207,100.114,100.924,36.770203,99.35,58.877285,97.708,77.892919,101.486,266,26,40,1,9.7744,15.0376,0.3759,66.0232,26.1905,67.6056,64.1026,41.4414,19.9134,5.3763,234,222,-3.310202,0.674868,73.8095,1.198107,0.572289,False,-4.919813,-0.714629,False,53.964597,5.071861
2022,66864,안상현,,158,False,53.797468,46.011427,9.359257,5.92358,57.62199,85,1.529839,73,11.03958,83,3.817438,75,8.254378,53,32,16,57,69,89,51.818182,21.917808,78.082192,29.900374,69.620253,52,3.718641,6.894814,-4.11592,57,2.276056,0.369333,6.407287,30,9.443654,-15.360116,16.992627,19,17.342716,-15.977492,21.26274,78.712,69.778,102.26,114.856,93.111,121.105,29.900374,78.712,51.818182,69.778,78.082192,102.26,47,5,12,1,10.6383,25.5319,2.1277,75.9036,29.3333,71.1538,83.871,50.0,23.3333,10.5263,31,26,-0.304653,9.120505,70.6667,,,,,,,9.359257,5.92358
2022,64011,안승한,,120,False,52.5,46.773739,3.339888,2.78324,27.363295,63,0.845327,57,4.925144,65,2.352158,55,3.292702,33,30,20,37,53,67,52.857143,35.087719,64.912281,17.769424,58.333333,32,5.475227,12.094319,-9.086775,55,0.356427,-0.363084,1.435694,24,2.53437,-23.175274,13.120693,9,8.705914,-38.610695,14.62049,42.27,73.889,48.349,64.53,58.216,77.022,17.769424,42.27,52.857143,73.889,64.912281,48.349,39,2,12,0,5.1282,30.7692,0.0,66.1538,36.3636,68.75,63.6364,54.5455,29.1667,11.1111,33,22,-3.634066,-3.838795,63.6364,,,,,,,3.339888,2.78324
2022,65115,안익훈,,21,False,33.333333,37.484988,1.335496,6.359506,59.313549,7,1.749735,14,8.664392,7,6.867499,14,6.10551,3,4,1,13,4,17,81.25,7.142857,92.857143,74.107143,76.190476,3,3.504405,17.554702,-3.520744,11,5.947414,0.602067,10.40187,5,6.99073,-8.316893,10.817636,2,11.330607,,11.330607,211.513,186.225,162.742,121.842,165.747,102.013,74.107143,211.513,81.25,186.225,92.857143,162.742,4,1,0,0,25.0,0.0,0.0,42.8571,28.5714,33.3333,50.0,42.8571,20.0,0.0,4,7,-37.596243,-23.57817,71.4286,,,,,,,1.335496,6.359506
2022,51203,안재석,,997,True,47.041123,46.994961,46.927696,4.70689,47.268189,469,1.163932,528,7.85395,480,3.29189,517,6.020624,261,208,133,395,394,603,60.213415,25.189394,74.810606,35.024021,65.797392,261,4.491755,9.482941,-5.842936,403,0.789502,-1.220018,3.571915,234,6.551388,-13.63571,12.902385,99,16.860882,-24.676551,18.158927,94.104,102.994,88.868,95.358,80.595,101.259,35.024021,94.104,60.213415,102.994,74.810606,88.868,265,19,71,4,7.1698,26.7925,1.5094,65.2083,30.1741,67.433,62.5571,52.7174,23.9316,3.0303,219,184,-4.120388,-1.958641,69.8259,0.191477,0.091461,False,7.050466,1.024117,False,46.927696,4.70689
2022,66406,안주형,,86,False,53.488372,45.267652,5.865978,6.820905,64.805882,46,2.214353,40,12.118441,40,4.878983,46,8.509533,24,22,5,35,29,57,59.322034,12.5,87.5,46.822034,68.604651,23,8.654436,9.632541,-1.61566,33,0.165601,-1.470962,2.683389,21,14.309274,-12.193025,20.545109,9,9.065137,-22.2318,12.977254,129.546,99.467,140.813,129.237,118.391,123.372,46.822034,129.546,59.322034,99.467,87.5,140.813,23,1,5,0,4.3478,21.7391,0.0,77.5,32.6087,91.3043,58.8235,62.5,19.0476,11.1111,17,16,20.525879,9.221606,67.3913,,,,,,,5.865978,6.820905
2022,64022,안중열,,348,True,35.632184,47.021656,19.320753,5.55194,60.0208,124,4.682349,224,6.033321,174,2.927382,174,8.176499,87,37,51,173,138,210,66.538462,22.767857,77.232143,43.770604,74.712644,95,2.906863,9.496512,-8.389679,143,2.95268,1.40864,3.976055,81,10.690501,-9.924563,12.640574,29,12.681364,,12.681364,120.38,128.019,98.781,108.9,71.915,120.413,43.770604,120.38,66.538462,128.019,77.232143,98.781,83,10,19,2,12.0482,22.8916,2.4096,58.6207,12.6437,63.1579,53.1646,23.4375,8.642,0.0,79,64,-5.969416,-0.543194,87.3563,-1.118177,-0.53411,False,4.070064,0.591198,False,19.320753,5.55194
2022,79608,안치홍,,2138,True,39.008419,44.867362,99.024143,4.631625,53.419085,834,2.103381,1304,6.248616,1031,3.166239,1107,5.996407,494,340,347,957,841,1297,65.954514,26.610429,73.389571,39.344085,67.867166,569,4.114549,9.793886,-3.670876,914,2.113091,0.238465,3.533481,474,7.127444,-13.83788,12.804381,181,12.43902,-16.429832,14.127257,107.082,125.709,83.051,94.152,77.603,101.044,39.344085,107.082,65.954514,125.709,73.389571,83.051,551,47,50,5,8.5299,9.0744,0.9074,54.0252,25.0226,57.8207,49.3506,36.7257,21.308,5.5249,462,452,-13.316389,-10.789958,74.9774,-1.469112,-0.701738,False,-8.732598,-1.268456,False,99.024143,4.631625
2022,52009,알포드,,1312,True,49.618902,46.013865,64.638522,4.926717,49.038884,651,1.844941,661,7.961869,624,4.352418,688,5.447592,384,267,121,540,505,807,58.441558,18.305598,81.694402,40.135961,70.426829,316,7.008889,10.448428,-5.078634,546,0.747215,-0.345485,2.317971,311,5.702591,-15.387807,12.642594,139,14.874518,-12.191486,16.095541,109.461,95.984,117.047,98.881,105.851,96.168,40.135961,109.461,58.441558,95.984,81.694402,117.047,322,31,90,3,9.6273,27.9503,0.9317,71.9551,29.3605,77.8481,65.9091,50.0,24.7588,4.3165,308,238,6.163456,5.159587,70.6395,0.786361,0.375614,False,7.226559,1.049696,False,64.638522,4.926717
2022,64153,양석환,,1692,True,53.841608,45.057661,57.325349,3.388023,34.939037,911,-0.623666,781,8.06747,780,3.829653,912,3.010313,473,438,171,610,644,1048,56.325023,21.895006,78.104994,34.430017,64.007092,403,5.859525,9.466537,-3.992964,719,0.580989,-1.395606,3.73498,354,1.006482,-15.585123,12.926664,216,12.023706,-16.820453,15.970801,92.32,87.61,102.354,74.222,93.402,74.513,34.430017,92.32,56.325023,87.61,78.104994,102.354,440,29,97,7,6.5909,22.0455,1.5909,69.2308,40.6798,73.201,64.9867,57.6023,41.8079,12.037,377,342,-1.188905,-2.732244,59.3202,2.290891,1.09427,False,2.041677,0.296564,False,57.325349,3.388023
2022,68002,양승혁,,16,False,62.5,50.842736,0.947986,5.92491,62.351756,10,7.315118,6,3.607897,9,8.317921,7,2.848183,6,4,2,4,8,8,40.0,33.333333,66.666667,6.666667,62.5,5,6.329126,10.749929,-11.354085,7,4.541661,6.389676,-0.078377,3,3.382906,-1.796914,5.972816,1,21.212591,,21.212591,8.916,23.02,55.53,114.878,200.288,73.073,6.666667,8.916,40.0,23.02,66.666667,55.53,5,0,1,0,0.0,20.0,0.0,77.7778,42.8571,80.0,75.0,66.6667,33.3333,0.0,4,3,6.9548,4.820767,57.1429,,,,,,,0.947986,5.92491
2022,76232,양의지,,1851,True,45.32685,44.159888,108.271228,5.849337,56.602791,839,2.114989,1012,8.945303,867,4.684307,984,6.875842,531,308,203,809,734,1117,60.373134,20.059289,79.940711,40.313846,72.393301,482,6.436038,9.809622,-3.41044,740,1.462988,-1.175532,4.60111,446,8.986473,-16.304407,13.855306,183,14.395487,-16.782845,15.45238,109.995,103.626,109.868,113.666,113.755,108.857,40.313846,109.995,60.373134,103.626,79.940711,109.868,506,56,48,13,11.0672,9.4862,2.5692,68.6275,24.7967,74.4813,61.2987,46.7606,16.1435,3.2787,385,355,4.163686,3.915471,75.2033,1.931729,0.922712,False,-11.159378,-1.620959,True,108.271228,5.849337
2022,50293,양찬열,,338,True,51.47929,48.698502,14.117894,4.176892,42.669967,174,1.315337,164,7.212932,172,4.519499,166,3.821901,101,73,34,130,135,203,56.277056,20.731707,79.268293,35.545349,68.343195,90,7.161776,10.17531,-2.739835,147,0.164824,-1.203915,1.891541,74,5.745007,-17.284436,13.700632,27,11.77296,-11.525619,15.824887,95.67,87.42,107.116,86.864,109.83,81.724,35.545349,95.67,56.277056,87.42,79.268293,107.116,90,10,22,0,11.1111,24.4444,0.0,65.6977,36.747,76.6667,53.6585,58.4615,25.6757,14.8148,82,65,4.836567,-4.469926,63.253,5.815424,2.777803,True,3.552838,0.516068,False,14.117894,4.176892
2022,68330,예진원,,54,False,31.481481,42.608238,3.290259,6.093072,57.704209,17,0.594967,37,8.619228,23,2.821309,31,8.520508,10,7,9,28,19,35,73.684211,24.324324,75.675676,49.359886,70.37037,13,4.508959,10.235626,-4.653709,19,-0.354978,-3.567669,1.519092,18,12.787602,-23.398446,17.310858,4,11.74429,,11.74429,137.17,156.291,92.409,117.572,69.389,123.47,49.359886,137.17,73.684211,156.291,75.675676,92.409,13,3,3,0,23.0769,23.0769,0.0,47.8261,19.3548,61.5385,30.0,44.4444,11.1111,0.0,10,9,-7.9806,-14.401572,80.6452,,,,,,,3.290259,6.093072
