season,batter_id,batter_name,team,pitches_seen,qualified_300,za_raw,dv_per_100,raw_dv,swing_aggression,zone_judgment_raw,za_percentile,low_opposite_support_pitches,swing_pitches,swing_decision_value_per_100,take_pitches,take_decision_value_per_100,heart_pitches,heart_raw_dv,heart_decision_value_per_100,heart_swing_decision_value_per_100,heart_take_decision_value_per_100,shadow_in_pitches,shadow_in_raw_dv,shadow_in_decision_value_per_100,shadow_in_swing_decision_value_per_100,shadow_in_take_decision_value_per_100,shadow_out_pitches,shadow_out_raw_dv,shadow_out_decision_value_per_100,shadow_out_swing_decision_value_per_100,shadow_out_take_decision_value_per_100,chase_pitches,chase_raw_dv,chase_decision_value_per_100,chase_swing_decision_value_per_100,chase_take_decision_value_per_100,waste_pitches,waste_raw_dv,waste_decision_value_per_100,waste_swing_decision_value_per_100,waste_take_decision_value_per_100
2025,68305,변상권,KIW,69,False,-0.044262,-0.044262,-0.030541,8.544776,-0.028689,40.935673,18,38,-0.317646,31,0.273383,17,0.137832,0.199756,0.229275,-0.029519,11,0.03538,0.051275,0.103525,-0.052249,22,-0.144049,-0.208766,-0.413716,0.20495,12,-0.115561,-0.167479,-0.23673,0.069251,7,0.055856,0.080951,0.0,0.080951
2025,52804,석정우,SSG,225,False,-0.428529,-0.428529,-0.96419,-5.221646,-5.719109,12.865497,73,88,-0.629148,137,0.200619,50,-0.56355,-0.250467,0.110905,-0.361372,49,-0.035022,-0.015565,0.144936,-0.160501,45,0.2701,0.120045,-0.16832,0.288365,51,-0.531015,-0.236006,-0.542054,0.306047,30,-0.104704,-0.046535,-0.174615,0.12808
2025,66662,신범수,SSG,133,False,-0.270968,-0.270968,-0.360388,6.573375,-1.33193,20.467836,47,59,-0.537088,74,0.26612,18,-0.106003,-0.079702,0.132926,-0.212628,33,0.181894,0.136762,0.221075,-0.084313,26,-0.086427,-0.064983,-0.217972,0.152989,30,-0.569778,-0.428404,-0.645808,0.217404,26,0.219927,0.165359,-0.02731,0.192668
2025,54205,여동건,DOO,79,False,0.492655,0.492655,0.389197,9.107768,3.399223,93.567251,24,46,-0.178027,33,0.670682,21,0.119774,0.151612,0.262654,-0.111042,22,0.214083,0.270991,0.347511,-0.076521,14,0.128003,0.16203,-0.100856,0.262886,12,-0.110151,-0.139432,-0.607257,0.467825,10,0.037489,0.047454,-0.08008,0.127534
2025,50092,윤준혁,KT,68,False,-1.252068,-1.252068,-0.851406,10.13785,-7.193998,0.0,23,36,-1.494413,32,0.242345,14,0.026283,0.038652,0.199541,-0.160888,16,-0.071617,-0.105319,0.110412,-0.21573,11,-0.289438,-0.425644,-0.474956,0.049313,13,-0.665298,-0.97838,-1.136408,0.158028,14,0.148663,0.218621,-0.193002,0.411623
2025,55832,이율예,SSG,59,False,-0.880596,-0.880596,-0.519552,5.712935,-4.419212,0.0,16,31,-1.388523,28,0.507926,12,0.039919,0.06766,0.108379,-0.040719,8,0.024197,0.041012,0.10717,-0.066158,17,-0.262619,-0.445117,-0.71881,0.273693,16,-0.372132,-0.630732,-0.885262,0.25453,6,0.051083,0.086581,0.0,0.086581
2025,52424,김재혁,SAM,16,False,-0.440203,-0.440203,-0.070432,-4.750653,-3.145923,12.280702,4,5,-0.714018,11,0.273815,2,-0.261056,-1.631603,0.0,-1.631603,3,0.009526,0.059535,0.095083,-0.035548,3,0.008881,0.055504,0.064121,-0.008617,7,0.242798,1.517487,-0.432096,1.949583,1,-0.07058,-0.441126,-0.441126,0.0
2025,64101,한석현,NC,521,True,-0.170376,-0.170376,-0.887659,3.780895,-0.859101,29.532164,156,260,-0.404874,261,0.234498,111,0.356008,0.068332,0.222804,-0.154472,117,-0.216057,-0.04147,0.247789,-0.289259,100,-1.160866,-0.222815,-0.285586,0.062771,127,0.201215,0.038621,-0.438134,0.476755,66,-0.06796,-0.013044,-0.151746,0.138702
2025,54219,류현준,DOO,70,False,-0.685902,-0.685902,-0.480131,4.379529,-5.363314,2.923977,10,37,-0.509859,33,-0.176042,25,0.012301,0.017573,0.266458,-0.248885,11,-0.070626,-0.100894,0.179525,-0.280418,15,-0.220621,-0.315173,-0.424303,0.10913,12,-0.153861,-0.219802,-0.406644,0.186842,7,-0.047324,-0.067606,-0.124895,0.057289
2025,55844,맥브룸,SSG,336,True,-0.683342,-0.683342,-2.29603,-0.193155,-2.689339,3.216374,122,155,-0.93402,181,0.250678,87,-0.496667,-0.147817,0.197262,-0.34508,63,-0.354376,-0.105469,0.095581,-0.20105,62,-0.363504,-0.108186,-0.317241,0.209055,73,-0.838655,-0.2496,-0.631335,0.381735,51,-0.242827,-0.07227,-0.278287,0.206017
2025,50906,박영빈,NC,21,False,-0.000433,-0.000433,-9.1e-05,-6.658174,0.605195,44.444444,4,7,-0.173114,14,0.17268,4,-0.008049,-0.038329,0.082157,-0.120486,4,-0.068561,-0.326481,0.28012,-0.606601,4,0.013818,0.065801,0.008932,0.056869,3,0.030145,0.143546,-0.393688,0.537235,6,0.032556,0.155029,-0.150635,0.305663
2025,65653,김호령,KIA,1453,True,0.111838,0.111838,1.624999,1.421943,2.614743,57.602339,464,688,-0.267079,765,0.378916,364,0.183076,0.0126,0.222646,-0.210046,299,-1.009147,-0.069453,0.16139,-0.230843,289,0.347404,0.023909,-0.154685,0.178595,323,1.88691,0.129863,-0.35655,0.486413,178,0.216755,0.014918,-0.13988,0.154798
2025,52305,박수종,KIW,188,False,0.449124,0.449124,0.844354,-4.883643,-1.656184,91.22807,67,90,-0.253835,98,0.702959,61,0.028092,0.014943,0.275865,-0.260922,30,0.179285,0.095365,0.162449,-0.067084,38,0.768801,0.408937,-0.131285,0.540221,42,-0.151323,-0.080491,-0.449103,0.368612,17,0.019498,0.010372,-0.11176,0.122132
2025,54344,고영우,KIW,91,False,-0.406937,-0.406937,-0.370313,0.16991,-1.179079,14.035088,26,42,-0.961138,49,0.554202,25,0.181671,0.199638,0.44292,-0.243282,19,-0.088107,-0.09682,0.097609,-0.194429,16,-0.150458,-0.165338,-0.382823,0.217484,21,-0.460844,-0.506423,-1.118845,0.612423,10,0.147426,0.162006,0.0,0.162006
2025,54307,원성준,KIW,215,False,0.226081,0.226081,0.486075,-5.74816,3.49021,69.005848,70,83,-0.181447,132,0.407528,44,-0.344837,-0.160389,0.149366,-0.309755,54,-0.274247,-0.127557,0.096297,-0.223854,37,0.106767,0.049659,-0.145741,0.1954,53,0.60746,0.28254,-0.220211,0.50275,27,0.390932,0.181829,-0.061157,0.242986
2025,50902,김한별,NC,272,False,-0.193358,-0.193358,-0.525933,0.460076,-3.501065,28.070175,87,127,-0.463934,145,0.270577,69,0.173516,0.063793,0.184823,-0.121031,62,0.124572,0.045798,0.225461,-0.179662,45,0.027222,0.010008,-0.1289,0.138908,62,-1.020354,-0.37513,-0.692769,0.317639,34,0.169113,0.062174,-0.052548,0.114722
2025,52764,허인서,HAN,103,False,-1.075839,-1.075839,-1.108115,13.377209,-6.906665,0.0,23,59,-1.266172,44,0.190333,19,0.134221,0.130312,0.19623,-0.065918,28,0.155252,0.15073,0.21731,-0.06658,19,0.061293,0.059508,-0.027025,0.086533,18,-1.005036,-0.975763,-1.050685,0.074922,19,-0.453845,-0.440626,-0.602002,0.161376
2025,74163,이용규,KIW,153,False,0.114605,0.114605,0.175346,-1.970382,4.377075,57.894737,41,68,-0.145967,85,0.260572,41,-0.417422,-0.272825,0.15399,-0.426814,33,0.133145,0.087023,0.195419,-0.108396,27,-0.085235,-0.055709,-0.16114,0.105431,35,0.424765,0.277624,-0.334235,0.611859,17,0.120093,0.078492,0.0,0.078492
2025,54394,송지후,KIW,322,True,0.317164,0.317164,1.021266,-1.903765,4.741646,81.578947,96,151,-0.119501,171,0.436665,76,0.121888,0.037853,0.203194,-0.16534,71,0.248594,0.077203,0.212597,-0.135394,67,0.665428,0.206655,-0.018136,0.22479,77,-0.153126,-0.047555,-0.486011,0.438456,31,0.138482,0.043007,-0.031146,0.074152
2025,67900,김수윤,SSG,47,False,0.386129,0.386129,0.181481,0.739692,6.86739,87.134503,18,24,0.086812,23,0.299317,20,0.059201,0.12596,0.346882,-0.220922,8,0.030471,0.064831,0.086347,-0.021516,6,0.100707,0.214269,-0.011397,0.225667,7,-0.120763,-0.256943,-0.33502,0.078077,6,0.111865,0.238011,0.0,0.238011
2025,69207,김태근,SAM,54,False,-0.307479,-0.307479,-0.166039,3.368291,0.323529,18.71345,21,21,-1.145115,33,0.837636,12,0.020765,0.038454,0.186564,-0.14811,6,0.087629,0.162276,0.206804,-0.044529,9,-0.150566,-0.278827,-0.207955,-0.070872,13,-0.225878,-0.418292,-0.807162,0.38887,14,0.102011,0.18891,-0.523366,0.712276
2025,54236,임종성,DOO,333,True,-0.494561,-0.494561,-1.646889,7.989741,-1.694168,9.649123,91,189,-0.651771,144,0.15721,96,0.25617,0.076928,0.295603,-0.218675,76,0.023721,0.007123,0.192549,-0.185426,49,0.015543,0.004668,-0.13985,0.144518,71,-1.070108,-0.321354,-0.602421,0.281067,41,-0.872215,-0.261926,-0.397652,0.135726
2025,75847,최정,SSG,1658,True,0.398245,0.398245,6.602898,2.311803,3.037845,88.011696,587,791,-0.3609,867,0.759145,355,1.58468,0.095578,0.197498,-0.10192,333,1.151512,0.069452,0.174001,-0.104549,316,-0.867237,-0.052306,-0.214088,0.161782,414,2.512097,0.151514,-0.449183,0.600697,240,2.221846,0.134008,-0.069127,0.203135
2025,69064,강민성,KT,175,False,-0.237518,-0.237518,-0.415656,-7.657628,1.54127,21.637427,62,65,-0.504385,110,0.266867,36,-0.179136,-0.102363,0.148161,-0.250525,38,-0.639623,-0.365499,0.206646,-0.572145,35,0.002729,0.001559,-0.261206,0.262765,44,0.029495,0.016854,-0.597986,0.614841,22,0.370879,0.211931,0.0,0.211931
2025,54156,손용준,LG,51,False,0.298001,0.298001,0.15198,14.914002,11.796932,78.362573,15,31,-0.257984,20,0.555985,11,0.072668,0.142487,0.184877,-0.04239,15,0.215193,0.421947,0.426948,-0.005001,11,0.022592,0.044298,-0.197148,0.241446,8,-0.058822,-0.115338,-0.419396,0.304058,6,-0.099651,-0.195394,-0.253266,0.057872
2025,52002,김병준,KT,17,False,-2.374244,-2.374244,-0.403622,7.758218,-3.910698,0.0,7,8,0.004566,9,-2.378811,2,0.047091,0.277003,0.277003,0.0,7,-0.423415,-2.490675,0.201916,-2.69259,1,-0.042789,-0.251699,-0.251699,0.0,2,-0.026033,-0.153134,-0.222653,0.06952,5,0.041524,0.24426,0.0,0.24426
2025,66409,이성규,SAM,659,True,0.032685,0.032685,0.215393,-0.45931,0.87135,50.584795,222,300,-0.472949,359,0.505634,146,0.057818,0.008774,0.226725,-0.217951,122,-1.277169,-0.193804,0.128645,-0.322449,133,0.123619,0.018759,-0.28181,0.300568,146,1.413089,0.214429,-0.330058,0.544487,112,-0.101965,-0.015473,-0.216452,0.200979
2025,53659,정해원,KIA,190,False,0.027353,0.027353,0.051971,4.495918,2.024676,50.292398,63,93,-0.547999,97,0.575352,31,0.061278,0.032251,0.125348,-0.093096,44,0.131583,0.069254,0.261042,-0.191787,45,-0.662914,-0.348902,-0.499262,0.150359,43,0.008485,0.004466,-0.435127,0.439593,27,0.51354,0.270284,0.0,0.270284
2025,67610,김석환,KIA,607,True,-0.14947,-0.14947,-0.907281,-1.181194,1.871768,31.28655,190,279,-0.496336,328,0.346866,150,-1.182569,-0.194822,0.21429,-0.409112,107,-0.437991,-0.072157,0.146132,-0.218289,134,0.319602,0.052653,-0.232262,0.284915,156,-0.38642,-0.063661,-0.566762,0.503101,60,0.780097,0.128517,-0.057734,0.186251
2025,66917,김찬형,SSG,317,True,0.472994,0.472994,1.499391,-4.953454,1.281987,92.690058,97,141,-0.134771,176,0.607765,82,-0.011626,-0.003668,0.211966,-0.215634,76,0.224955,0.070964,0.186854,-0.115891,53,0.440741,0.139035,-0.097575,0.23661,79,0.411704,0.129875,-0.410642,0.540517,27,0.433617,0.136788,-0.025375,0.162163
2025,52504,김동혁,LOT,441,True,0.12781,0.12781,0.563642,-5.144596,2.101104,59.356725,151,163,-0.267098,278,0.394908,105,-0.338218,-0.076693,0.121447,-0.198141,87,-0.765861,-0.173665,0.095493,-0.269158,82,-0.171335,-0.038851,-0.290668,0.251817,112,0.976262,0.221375,-0.19337,0.414745,55,0.862794,0.195645,0.0,0.195645
2025,65132,김재성,SAM,288,False,0.240975,0.240975,0.694008,-1.652162,2.630957,72.51462,99,129,-0.094806,159,0.335781,80,0.371052,0.128838,0.278384,-0.149546,55,-0.056094,-0.019477,0.154211,-0.173688,61,-0.250169,-0.086864,-0.215191,0.128327,67,0.712165,0.247279,-0.227614,0.474893,25,-0.082946,-0.028801,-0.084595,0.055795
2025,55712,이승현,HAN,1,False,-0.002347,-0.002347,-2.3e-05,42.482724,41.7306,44.444444,0,1,-0.002347,0,0.0,1,-2.3e-05,-0.002347,-0.002347,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025,67504,김정율,LG,58,False,-0.92589,-0.92589,-0.537016,-2.220274,3.080901,0.0,18,26,-1.390031,32,0.464141,16,-0.228532,-0.39402,0.21732,-0.61134,8,-0.1801,-0.310518,0.088354,-0.398872,16,0.473736,0.816786,-0.306325,1.123111,13,-0.180563,-0.311316,-0.649691,0.338375,5,-0.421557,-0.726823,-0.739688,0.012866
2025,65040,김태훈,SAM,318,True,-0.511511,-0.511511,-1.626604,12.440415,1.860031,7.894737,90,181,-0.498974,137,-0.012537,84,0.264731,0.083249,0.333134,-0.249886,77,0.529025,0.16636,0.256102,-0.089742,51,-0.69993,-0.220104,-0.256682,0.036578,60,-0.960708,-0.30211,-0.503768,0.201658,46,-0.759721,-0.238906,-0.327761,0.088855
2025,51005,김건형,KT,1,False,1.832076,1.832076,0.018321,52.843143,51.879384,100.0,0,1,1.832076,0,0.0,0,0.0,0.0,0.0,0.0,1,0.018321,1.832076,1.832076,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025,69804,채현우,SSG,182,False,-0.673497,-0.673497,-1.225764,7.408316,-4.713129,4.093567,54,95,-0.907057,87,0.23356,47,0.262171,0.14405,0.237003,-0.092953,35,-0.057988,-0.031862,0.109403,-0.141264,27,-0.511193,-0.280875,-0.231319,-0.049557,46,-0.67856,-0.372835,-0.775492,0.402657,27,-0.240194,-0.131975,-0.246651,0.114676
2025,66706,장진혁,KT,622,True,0.382386,0.382386,2.37844,2.343872,3.24245,86.842105,196,300,-0.355876,322,0.738262,146,0.550727,0.088541,0.20656,-0.118018,144,0.252813,0.040645,0.197695,-0.15705,105,0.883195,0.141993,-0.132598,0.274591,144,0.284543,0.045747,-0.476583,0.52233,83,0.407162,0.06546,-0.150949,0.216409
2025,51528,손성빈,LOT,264,False,-0.433079,-0.433079,-1.143328,2.513255,-1.384111,12.865497,79,128,-0.638066,136,0.204987,67,-0.038049,-0.014412,0.212401,-0.226814,48,-0.405571,-0.153625,0.133328,-0.286953,51,-0.232808,-0.088185,-0.31202,0.223835,67,-0.471792,-0.178709,-0.584776,0.406066,31,0.004893,0.001853,-0.086999,0.088853
2025,64022,안중열,NC,242,False,0.461626,0.461626,1.117134,-8.610274,3.804073,92.397661,76,89,-0.070829,153,0.532454,59,-0.485196,-0.200494,0.242942,-0.443436,49,-0.343261,-0.141843,0.166451,-0.308295,45,0.460252,0.190187,-0.126365,0.316551,60,1.101653,0.455228,-0.353857,0.809086,29,0.383686,0.158548,0.0,0.158548
2025,52105,김성우,LG,14,False,0.661637,0.661637,0.092629,3.574789,13.258397,97.660819,1,8,0.234343,6,0.427293,5,0.017826,0.12733,0.290642,-0.163312,3,0.010989,0.078496,0.078496,0.0,4,0.011988,0.08563,-0.134794,0.220425,1,0.045286,0.323472,0.0,0.323472,1,0.006539,0.046709,0.0,0.046709
2025,69056,박민석,KT,77,False,-0.612964,-0.612964,-0.471982,-2.999435,-5.10188,4.093567,26,27,-0.831943,50,0.21898,22,-0.001026,-0.001333,0.157654,-0.158987,9,-0.147338,-0.191348,0.040185,-0.231533,11,-0.160228,-0.208089,-0.342525,0.134436,26,-0.12091,-0.157027,-0.604784,0.447758,9,-0.042479,-0.055168,-0.082473,0.027305
2025,69766,유로결,HAN,45,False,-3.690342,-3.690342,-1.660654,15.486325,-7.421936,0.0,9,25,-3.716822,20,0.026479,7,0.012227,0.02717,0.080892,-0.053722,13,-0.112313,-0.249584,0.106197,-0.355781,7,0.077952,0.173226,0.078776,0.09445,11,-0.31885,-0.708556,-1.000708,0.292151,7,-1.319669,-2.932597,-2.981978,0.049381
2025,66162,김주성,LG,67,False,0.572212,0.572212,0.383382,0.57598,5.32899,96.491228,25,34,0.040227,33,0.531985,21,0.128145,0.191262,0.263527,-0.072265,13,-0.104307,-0.155682,0.148305,-0.303987,13,-0.027536,-0.041098,-0.269012,0.227915,12,0.341454,0.509633,-0.102593,0.612225,8,0.045626,0.068098,0.0,0.068098
2025,55164,박관우,LG,203,False,-0.433819,-0.433819,-0.880653,0.557627,-4.332862,12.865497,51,96,-0.423815,107,-0.010004,52,-0.202622,-0.099814,0.17622,-0.276034,37,0.029437,0.014501,0.145842,-0.131341,45,0.001879,0.000925,-0.101361,0.102286,53,-0.450744,-0.222041,-0.481201,0.25916,16,-0.258602,-0.12739,-0.163315,0.035925
2025,69980,김범준,NC,5,False,-2.385226,-2.385226,-0.119261,-19.33868,-7.914763,0.0,0,1,0.080043,4,-2.465269,0,0.0,0.0,0.0,0.0,3,-0.140052,-2.801043,0.080043,-2.881086,1,0.015757,0.315148,0.0,0.315148,1,0.005033,0.100669,0.0,0.100669,0,0.0,0.0,0.0,0.0
2025,55926,정현창,NC · KIA,78,False,-0.783675,-0.783675,-0.611266,17.68082,1.584936,1.169591,27,46,-0.74899,32,-0.034684,22,0.167408,0.214626,0.226934,-0.012308,12,-0.16854,-0.216077,0.125554,-0.34163,13,-0.196487,-0.251907,-0.374112,0.122205,20,-0.354574,-0.454582,-0.631793,0.177211,11,-0.059073,-0.075735,-0.095573,0.019838
2025,55897,홍대인,SSG,18,False,-0.492849,-0.492849,-0.088713,0.332746,-9.639625,9.94152,6,10,-0.158418,8,-0.334431,6,0.023584,0.13102,0.26956,-0.138541,5,-0.026729,-0.148493,0.15174,-0.300233,4,0.056064,0.311465,0.214739,0.096726,3,-0.141631,-0.78684,-0.794457,0.007617,0,0.0,0.0,0.0,0.0
2025,66715,김인환,HAN,116,False,-0.262907,-0.262907,-0.304972,0.757373,-3.86521,20.467836,43,57,-0.527573,59,0.264666,25,-0.043398,-0.037412,0.131375,-0.168787,22,0.093714,0.080788,0.156396,-0.075607,29,-0.421946,-0.363747,-0.41357,0.049823,20,-0.217559,-0.187551,-0.401774,0.214222,20,0.284217,0.245014,0.0,0.245014
2025,66838,김동엽,KIW,120,False,-0.35938,-0.35938,-0.431256,1.774729,-7.656065,15.204678,42,62,-0.878641,58,0.51926,31,0.210322,0.175268,0.263121,-0.087853,23,-0.095362,-0.079468,0.11043,-0.189898,20,-0.058345,-0.04862,-0.182737,0.134116,29,-0.068961,-0.057468,-0.627856,0.570389,17,-0.41891,-0.349092,-0.441599,0.092507
2025,69418,박승규,SAM,833,True,0.041259,0.041259,0.343683,-0.679823,0.356647,52.923977,301,373,-0.450034,460,0.491293,206,0.805564,0.096706,0.21194,-0.115233,161,0.09573,0.011492,0.168693,-0.1572,159,-0.98609,-0.118378,-0.25174,0.133361,198,0.227183,0.027273,-0.443797,0.47107,109,0.201297,0.024165,-0.13513,0.159296
2025,55710,이민재,HAN,15,False,-1.207722,-1.207722,-0.181158,24.595112,5.349967,0.0,6,9,-1.461013,6,0.253291,3,0.024922,0.166149,0.166149,0.0,3,0.061537,0.410246,0.410246,0.0,3,-0.127268,-0.848456,-0.88697,0.038514,3,-0.162374,-1.082496,-1.150437,0.067941,3,0.022025,0.146835,0.0,0.146835
2025,65610,황대인,KIA,231,False,0.404664,0.404664,0.934775,2.149155,4.597847,88.304094,65,116,-0.056405,115,0.461069,52,-0.019991,-0.008654,0.222586,-0.23124,54,-0.016374,-0.007088,0.223063,-0.230151,49,-0.064061,-0.027732,-0.159489,0.131757,56,0.521863,0.225915,-0.342565,0.568479,20,0.513338,0.222224,0.0,0.222224
2025,75566,이원석,KIW,34,False,2.188475,2.188475,0.744082,0.295544,16.704202,100.0,11,20,0.532937,14,1.655538,8,0.000809,0.002379,0.169594,-0.167215,13,0.117616,0.345929,0.415985,-0.070056,4,0.065571,0.192856,-0.052641,0.245497,4,0.508259,1.49488,0.0,1.49488,5,0.051827,0.152432,0.0,0.152432
2025,55226,김준상,DOO,62,False,-0.299085,-0.299085,-0.185432,-10.413426,-0.222171,18.71345,13,25,0.214802,37,-0.513887,14,-0.328674,-0.53012,0.200586,-0.730706,21,-0.275981,-0.445131,0.367339,-0.812469,13,0.457475,0.737863,-0.075271,0.813134,11,-0.014666,-0.023655,-0.179224,0.155569,3,-0.023586,-0.038042,-0.098627,0.060585
2025,50657,박민,KIA,396,True,-0.502525,-0.502525,-1.989998,1.304403,-3.608303,8.479532,98,188,-0.689077,208,0.186552,92,-0.324685,-0.081991,0.163598,-0.245589,88,-0.003638,-0.000919,0.195701,-0.196619,83,-0.35527,-0.089715,-0.305762,0.216047,95,-0.257377,-0.064994,-0.400433,0.335439,38,-1.049028,-0.264906,-0.34218,0.077274
2025,51903,김정호,NC,29,False,-0.618232,-0.618232,-0.179287,20.539809,2.818195,4.093567,9,19,-0.126254,10,-0.491979,9,0.188302,0.649317,0.649317,0.0,8,-0.242544,-0.836359,0.034387,-0.870746,4,-0.078255,-0.269844,-0.304369,0.034525,7,0.085551,0.295002,-0.04924,0.344243,1,-0.132341,-0.456348,-0.456348,0.0
2025,69238,김대한,DOO,137,False,0.294988,0.294988,0.404133,6.608386,3.95956,77.192982,46,72,-0.511893,65,0.80688,33,0.019711,0.014388,0.221527,-0.207139,24,0.316498,0.23102,0.259897,-0.028877,26,-0.194091,-0.141672,-0.314792,0.173119,37,-0.107234,-0.078273,-0.678525,0.600251,17,0.36925,0.269525,0.0,0.269525
2025,55224,이선우,DOO,48,False,-0.214077,-0.214077,-0.102757,-5.15351,-4.708202,26.315789,20,23,-0.205303,25,-0.008774,15,-0.078299,-0.163123,0.189808,-0.352931,14,0.098932,0.206108,0.235915,-0.029807,8,-0.105386,-0.219555,-0.259098,0.039543,7,-0.104832,-0.2184,-0.371928,0.153528,4,0.086829,0.180893,0.0,0.180893
2025,67644,이정훈,KT,613,True,0.221112,0.221112,1.355414,-7.86063,-0.525803,68.128655,195,252,0.008612,361,0.2125,148,-0.167305,-0.027293,0.199751,-0.227044,154,-1.339437,-0.218505,0.185332,-0.403837,119,0.065805,0.010735,-0.194664,0.205399,119,2.002901,0.326737,-0.124823,0.451561,73,0.79345,0.129437,-0.056984,0.186422
2025,55511,이태경,LOT,9,False,-0.538607,-0.538607,-0.048475,8.421079,14.500632,7.602339,6,6,-1.995742,3,1.457135,2,0.048839,0.542653,0.542653,0.0,3,0.073935,0.821503,0.821503,0.0,1,0.074929,0.832545,0.0,0.832545,1,0.004742,0.052689,0.0,0.052689,2,-0.25092,-2.787997,-3.359898,0.571901
2025,68504,이호연,KT,255,False,-0.339468,-0.339468,-0.865643,9.219501,1.007579,16.374269,80,135,-0.44385,120,0.104382,63,0.342418,0.134281,0.229483,-0.095201,58,0.321065,0.125908,0.211548,-0.08564,39,-0.836153,-0.327903,-0.296044,-0.031859,55,-0.329828,-0.129344,-0.340045,0.210701,40,-0.363144,-0.14241,-0.24879,0.106381
2025,51762,장규현,HAN,7,False,2.171673,2.171673,0.152017,0.881413,11.848386,100.0,6,1,0.051543,6,2.120131,2,0.0073,0.104286,0.051543,0.052743,0,0.0,0.0,0.0,0.0,1,0.001916,0.027378,0.0,0.027378,1,0.117347,1.676384,0.0,1.676384,3,0.025454,0.363625,0.0,0.363625
2025,55506,한승현,LOT,66,False,-1.351558,-1.351558,-0.892028,21.83323,-5.258331,0.0,20,41,-1.287817,25,-0.063741,13,0.089486,0.135585,0.207671,-0.072085,11,-0.073983,-0.112095,0.219019,-0.331115,17,-0.104656,-0.158569,-0.352981,0.194411,17,-0.793751,-1.202653,-1.256617,0.053964,8,-0.009125,-0.013827,-0.10491,0.091083
2025,61353,고종욱,KIA,428,True,-0.041195,-0.041195,-0.176313,7.607839,2.425938,41.22807,116,233,-0.321656,195,0.280461,109,0.776244,0.181365,0.265973,-0.084607,96,0.420359,0.098215,0.197061,-0.098847,81,-0.919482,-0.214832,-0.293963,0.079131,97,-0.078989,-0.018455,-0.30276,0.284305,45,-0.374447,-0.087488,-0.187967,0.100479
2025,50304,김병휘,KIW,34,False,0.486666,0.486666,0.165466,-5.523869,-2.843049,93.567251,13,13,-0.341729,21,0.828395,5,-0.052254,-0.153689,0.026697,-0.180387,7,0.024398,0.071759,0.236389,-0.16463,5,-0.023899,-0.070291,-0.15972,0.089429,12,0.247301,0.727357,-0.263804,0.991162,5,-0.03008,-0.08847,-0.181291,0.09282
2025,64560,이창진,KIA,482,True,0.238164,0.238164,1.147951,-8.485999,1.14078,71.052632,177,177,-0.12488,305,0.363044,106,-0.184257,-0.038228,0.19218,-0.230408,115,-1.824864,-0.378602,0.132474,-0.511076,78,0.314727,0.065296,-0.157743,0.223039,118,1.771657,0.367564,-0.291791,0.659355,65,1.070687,0.222134,0.0,0.222134
2025,55326,스톤,KIW,371,True,0.006008,0.006008,0.022289,11.854297,4.916391,46.491228,117,217,-0.727952,154,0.73396,88,0.896395,0.241616,0.28894,-0.047324,72,0.537864,0.144977,0.232524,-0.087547,62,-0.443523,-0.119548,-0.242999,0.123451,102,-1.253188,-0.337786,-0.897883,0.560097,47,0.284741,0.076749,-0.108534,0.185283
2025,69332,주성원,KIW,688,True,-0.226922,-0.226922,-1.561225,-5.13024,-1.207448,24.269006,207,291,-0.452771,397,0.225848,159,-0.610209,-0.088693,0.153048,-0.241741,157,-1.299698,-0.18891,0.120218,-0.309128,131,-0.257403,-0.037413,-0.159113,0.121699,160,1.024078,0.148849,-0.380209,0.529058,81,-0.417992,-0.060755,-0.186715,0.12596
2025,69442,김도환,SAM,47,False,-0.282625,-0.282625,-0.132834,6.640277,6.359427,19.883041,9,24,-0.5958,23,0.313175,12,0.044365,0.094394,0.200666,-0.106272,12,0.087262,0.185664,0.231495,-0.045831,8,-0.023684,-0.050391,-0.151493,0.101101,9,0.129627,0.275801,-0.027423,0.303224,6,-0.370404,-0.788093,-0.849046,0.060953
2025,52803,김태윤,SSG,22,False,2.395175,2.395175,0.526939,-3.985461,11.517006,100.0,11,7,-0.571018,15,2.966194,4,-0.006371,-0.028961,0.007462,-0.036423,2,-0.014094,-0.064064,-0.041895,-0.022169,3,-0.072255,-0.328434,-0.318626,-0.009807,9,0.572844,2.603835,-0.217959,2.821793,4,0.046816,0.2128,0.0,0.2128
2025,54908,고승완,NC,49,False,-1.894352,-1.894352,-0.928232,9.663513,-14.499246,0.0,20,27,-1.149029,22,-0.745322,10,-0.677567,-1.382789,0.117426,-1.500215,9,0.114982,0.234657,0.243482,-0.008825,10,-0.375041,-0.765389,-0.765389,0.0,13,-0.188395,-0.384479,-0.744548,0.360069,7,0.197788,0.403649,0.0,0.403649
2025,55530,박찬형,LOT,539,True,-0.197001,-0.197001,-1.061837,6.64011,-0.468037,27.777778,173,264,-0.529479,275,0.332478,121,0.439923,0.081618,0.190799,-0.109181,108,0.437041,0.081084,0.206021,-0.124937,107,-0.265128,-0.049189,-0.207917,0.158728,126,-1.148035,-0.212994,-0.512886,0.299892,77,-0.525638,-0.097521,-0.205496,0.107975
