vb_pitch_id,vb_pa_id,vb_pa_result,code,vb_velocity_kmh,tm_rel_speed,dv,vb_pitch_type_kr,tm_tagged_pitch_type,vb_balls_before,vb_strikes_before,tm_balls_before,tm_strikes_before,tm_event,run_kind,vb_internal,dist
20240801NCWO0-20240801NCWO0-064-02,20240801NCWO0-064,중안,B,143.0,144.671,-0.11199999999999477,포심,Fastball,1,0,1,0,strike,equal_length,vb_flow_undecided,0.279905715969358
20240802SKSS0-20240802SKSS0-024-01,20240802SKSS0-024,중안,B,139.0,142.388,-1.8290000000000077,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,0.6829971181556199
20240802WOOB0-20240802WOOB0-041-02,20240802WOOB0-041,삼진,B,145.0,146.64,-0.08099999999998886,포심,Fastball,0,1,0,1,strike,equal_length,vb_flow_supports_strike,1.2133645955451344
20240802WOOB0-20240802WOOB0-065-01,20240802WOOB0-065,삼야선,B,139.0,140.26,0.2990000000000066,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,0.41052631578947385
20240802WOOB0-20240802WOOB0-078-01,20240802WOOB0-078,중비,B,142.0,143.624,-0.06499999999999773,포심,Sinker,0,0,0,0,strike,equal_length,vb_flow_undecided,0.096
20240802WOOB0-20240802WOOB0-083-01,20240802WOOB0-083,투야선,B,143.0,144.874,-0.3149999999999977,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,1.1746130030959754
20240803HTHH0-20240803HTHH0-049-01,20240803HTHH0-049,유병,B,114.0,116.325,-0.7660000000000053,커브,Curveball,0,0,0,0,strike,equal_length,vb_flow_undecided,1.284
20240803SKSS0-20240803SKSS0-021-02,20240803SKSS0-021,삼진,B,140.0,142.72,-1.1610000000000014,투심,Fastball,0,1,0,1,strike,equal_length,vb_flow_supports_strike,1.464
20240803WOOB0-20240803WOOB0-013-03,20240803WOOB0-013,삼진,B,147.0,148.916,-0.3569999999999993,포심,Fastball,1,1,1,1,strike,equal_length,vb_flow_undecided,0.8673647469458985
20240804SKSS0-20240804SKSS0-056-02,20240804SKSS0-056,삼진,B,134.0,136.965,-1.406000000000006,슬라이더,Cutter,0,1,0,1,strike,equal_length,vb_flow_undecided,0.4309462915601022
20240806HHSS0-20240806HHSS0-016-01,20240806HHSS0-016,좌비,B,131.0,133.32,-0.7609999999999957,체인지업,ChangeUp,0,0,0,0,strike,equal_length,vb_flow_undecided,1.6054938632378724
20240806HHSS0-20240806HHSS0-016-02,20240806HHSS0-016,좌비,B,128.0,131.031,-1.4720000000000084,체인지업,ChangeUp,1,0,0,1,strike,equal_length,vb_flow_undecided,0.5569842197545296
20240806HHSS0-20240806HHSS0-035-03,20240806HHSS0-035,좌비,B,144.0,147.041,-1.4819999999999993,포심,Fastball,1,1,1,1,strike,equal_length,vb_flow_undecided,1.1586692258477285
20240806HHSS0-20240806HHSS0-050-02,20240806HHSS0-050,포희,B,127.0,129.734,-1.1750000000000114,포크,Splitter,1,0,1,0,strike,equal_length,vb_flow_undecided,1.188
20240806HHSS0-20240806HHSS0-073-01,20240806HHSS0-073,삼진,B,133.0,134.938,-0.3789999999999907,슬라이더,Slider,0,0,0,0,strike,equal_length,vb_flow_undecided,0.8160000000000001
20240806LGOB0-20240806LGOB0-032-01,20240806LGOB0-032,우비,B,142.0,143.485,0.07399999999998386,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_supports_strike,1.5532934131736529
20240806LGOB0-20240806LGOB0-079-01,20240806LGOB0-079,투희,B,139.0,140.533,0.02600000000001046,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,1.104
20240806NCLT0-20240806NCLT0-068-03,20240806NCLT0-068,삼진,B,143.0,145.064,-0.5049999999999955,포심,Fastball,1,1,1,1,strike,equal_length,vb_flow_supports_strike,0.9359999999999999
20240806SKWO0-20240806SKWO0-004-01,20240806SKWO0-004,유땅,B,139.0,139.225,1.3340000000000032,슬라이더,Slider,0,0,0,0,strike,equal_length,vb_flow_undecided,0.384
20240807LGOB0-20240807LGOB0-023-03,20240807LGOB0-023,이내안,B,150.0,151.356,0.20300000000000296,포심,Fastball,1,1,1,1,strike,equal_length,vb_flow_undecided,0.24
20240807SKWO0-20240807SKWO0-068-01,20240807SKWO0-068,투희,B,137.0,138.708,-0.1490000000000009,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,1.404
20240809NCLG0-20240809NCLG0-017-01,20240809NCLG0-017,삼진,B,140.0,141.619,-0.060000000000002274,투심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,1.14
20240809OBSK0-20240809OBSK0-052-02,20240809OBSK0-052,좌안,B,146.0,146.423,1.1359999999999957,포심,Fastball,1,0,1,0,strike,equal_length,vb_flow_undecided,0.9959999999999999
20240809OBSK0-20240809OBSK0-056-03,20240809OBSK0-056,유땅,B,141.0,141.246,1.3129999999999882,포심,Fastball,1,1,1,1,strike,equal_length,vb_flow_undecided,0.516
20240810LTKT0-20240810LTKT0-017-03,20240810LTKT0-017,우비,B,138.0,139.104,0.4549999999999841,포심,Fastball,1,1,1,1,strike,equal_length,vb_flow_undecided,0.7201695941853417
20240810NCLG0-20240810NCLG0-008-01,20240810NCLG0-008,삼파,B,131.0,132.11,0.44899999999998386,체인지업,ChangeUp,0,0,0,0,strike,equal_length,vb_flow_supports_strike,0.564
20240810NCLG0-20240810NCLG0-037-02,20240810NCLG0-037,유야선,B,146.0,147.34,0.2189999999999941,포심,Fastball,0,1,0,1,strike,equal_length,vb_flow_undecided,0.4282178217821783
20240810OBSK0-20240810OBSK0-025-01,20240810OBSK0-025,우이,B,128.0,127.931,1.6280000000000001,슬라이더,Slider,0,0,0,0,strike,equal_length,vb_flow_undecided,0.43199999999999994
20240810OBSK0-20240810OBSK0-064-02,20240810OBSK0-064,볼넷,B,126.0,126.867,0.6919999999999931,포크,Splitter,1,0,1,0,strike,equal_length,vb_flow_broken_either_way,1.1803374054682954
20240810OBSK0-20240810OBSK0-064-03,20240810OBSK0-064,볼넷,B,124.0,125.09,0.4689999999999941,포크,Splitter,2,0,1,1,strike,equal_length,vb_flow_broken_either_way,0.7149505526468878
20240810OBSK0-20240810OBSK0-071-01,20240810OBSK0-071,유땅,B,142.0,143.137,0.42199999999999704,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,1.092
20240811NCLG0-20240811NCLG0-044-01,20240811NCLG0-044,우안,B,141.0,142.627,-0.06800000000001205,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,0.6839999999999999
20240813HTWO0-20240813HTWO0-048-02,20240813HTWO0-048,중안,B,122.0,122.558,1.0009999999999906,커브,Curveball,0,1,0,1,strike,equal_length,vb_flow_undecided,1.7873417721518987
20240814HTWO0-20240814HTWO0-002-02,20240814HTWO0-002,삼진,B,146.0,147.464,0.09499999999999886,포심,Fastball,0,1,0,1,strike,equal_length,vb_flow_undecided,0.9721518987341776
20240814HTWO0-20240814HTWO0-048-01,20240814HTWO0-048,중비,B,139.0,139.352,1.2069999999999936,커터,Slider,0,0,0,0,strike,equal_length,vb_flow_undecided,0.784742755765819
20240814KTSS0-20240814KTSS0-016-01,20240814KTSS0-016,좌안,B,141.0,143.847,-1.288000000000011,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,0.21292556260819426
20240814KTSS0-20240814KTSS0-045-01,20240814KTSS0-045,삼진,B,135.0,137.098,-0.5390000000000157,커터,Slider,0,0,0,0,strike,equal_length,vb_flow_undecided,0.8444045481747461
20240814KTSS0-20240814KTSS0-050-02,20240814KTSS0-050,볼넷,B,143.0,145.587,-1.0279999999999916,포심,Fastball,0,1,0,1,strike,equal_length,vb_flow_supports_strike,1.4154476301930956
20240814KTSS0-20240814KTSS0-057-02,20240814KTSS0-057,삼진,B,124.0,126.922,-1.3629999999999995,체인지업,ChangeUp,0,1,0,1,strike,equal_length,vb_flow_undecided,0.20400000000000001
20240815HTWO0-20240815HTWO0-042-01,20240815HTWO0-042,좌파,B,135.0,136.255,0.30400000000000205,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,1.3401519579193455
20240816HHSK0-20240816HHSK0-043-01,20240816HHSK0-043,이땅,B,148.0,148.678,0.8810000000000002,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,0.252
20240816OBKT0-20240816OBKT0-064-03,20240816OBKT0-064,삼진,B,125.0,126.623,-0.06400000000000716,슬라이더,Curveball,1,1,1,1,strike,equal_length,vb_flow_supports_strike,0.504
20240816SSNC0-20240816SSNC0-052-01,20240816SSNC0-052,삼희,B,129.0,129.563,0.9960000000000093,슬라이더,Slider,0,0,0,0,strike,equal_length,vb_flow_undecided,1.1648158971361777
20240816SSNC0-20240816SSNC0-063-03,20240816SSNC0-063,이땅,B,136.0,136.661,0.8979999999999961,포심,Fastball,2,0,2,0,strike,equal_length,vb_flow_supports_strike,0.8299827685238365
20240817HHSK0-20240817HHSK0-053-02,20240817HHSK0-053,이땅,B,126.0,126.667,0.8919999999999959,포크,Splitter,1,0,1,0,strike,equal_length,vb_flow_undecided,1.3380601247872945
20240817OBKT0-20240817OBKT0-061-02,20240817OBKT0-061,투희,B,135.0,137.027,-0.4679999999999893,슬라이더,Slider,1,0,1,0,strike,equal_length,vb_flow_undecided,1.1313012895662369
20240817SSNC0-20240817SSNC0-034-01,20240817SSNC0-034,유비,B,138.0,137.665,1.8940000000000055,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,0.41999999999999993
20240817WOLT0-20240817WOLT0-039-01,20240817WOLT0-039,좌안,B,145.0,145.939,0.6200000000000045,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_supports_strike,0.5933214072748958
20240818HTLG0-20240818HTLG0-054-01,20240818HTLG0-054,삼진,B,145.0,144.845,1.7139999999999986,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_supports_strike,1.7221297836938436
20240818OBKT0-20240818OBKT0-037-02,20240818OBKT0-037,포야선,B,129.0,131.363,-0.804000000000002,체인지업,Fastball,1,0,1,0,strike,equal_length,vb_flow_undecided,1.164
20240818SSNC0-20240818SSNC0-053-01,20240818SSNC0-053,삼땅,B,138.0,138.726,0.8329999999999984,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,0.24
20240821SKLG0-20240821SKLG0-008-03,20240821SKLG0-008,삼땅,B,149.0,150.823,-0.26400000000001,포심,Fastball,1,1,1,1,strike,equal_length,vb_flow_undecided,0.5643564356435643
20240822SKLG0-20240822SKLG0-017-01,20240822SKLG0-017,볼넷,B,142.0,143.985,-0.42600000000001614,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_supports_strike,0.6509900990099012
20240822SKLG0-20240822SKLG0-032-03,20240822SKLG0-032,유병,B,145.0,147.102,-0.5430000000000064,포심,Fastball,1,1,1,1,strike,equal_length,vb_flow_undecided,0.9988144635447539
20240822WOKT0-20240822WOKT0-038-03,20240822WOKT0-038,중비,B,133.0,135.167,-0.6080000000000041,포심,Fastball,1,1,1,1,strike,equal_length,vb_flow_supports_strike,0.24754760530871336
20240823HTNC0-20240823HTNC0-037-03,20240823HTNC0-037,삼진,B,133.0,133.203,1.3559999999999945,슬라이더,Slider,1,1,1,1,strike,equal_length,vb_flow_undecided,0.348
20240823KTSK0-20240823KTSK0-015-01,20240823KTSK0-015,일파,B,132.0,132.517,1.0420000000000016,슬라이더,Slider,0,0,0,0,strike,equal_length,vb_flow_undecided,0.8759999999999999
20240823LGWO0-20240823LGWO0-038-01,20240823LGWO0-038,이땅,B,132.0,132.599,0.960000000000008,포크,ChangeUp,0,0,0,0,strike,equal_length,vb_flow_undecided,0.756
20240824HHOB0-20240824HHOB0-055-01,20240824HHOB0-055,이땅,B,133.0,134.701,-0.1419999999999959,슬라이더,Slider,0,0,0,0,strike,equal_length,vb_flow_undecided,0.48
20240824HTNC0-20240824HTNC0-054-01,20240824HTNC0-054,투희,B,145.0,145.123,1.436000000000007,투심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,0.5160382667416994
20240824KTSK0-20240824KTSK0-002-01,20240824KTSK0-002,이땅,B,132.0,132.587,0.9720000000000084,슬라이더,Slider,0,0,0,0,strike,equal_length,vb_flow_undecided,0.8279999999999998
20240824KTSK0-20240824KTSK0-044-01,20240824KTSK0-044,유내안,B,130.0,130.656,0.9029999999999916,슬라이더,Slider,0,0,0,0,strike,equal_length,vb_flow_undecided,0.6514714368147723
20240825HTNC0-20240825HTNC0-027-03,20240825HTNC0-027,유IFO,B,131.0,132.172,0.38700000000000045,포크,ChangeUp,1,1,1,1,strike,equal_length,vb_flow_undecided,1.3617910447761195
20240825HTNC0-20240825HTNC0-040-01,20240825HTNC0-040,삼진,B,138.0,138.796,0.7630000000000052,투심,ChangeUp,0,0,0,0,strike,equal_length,vb_flow_supports_strike,1.4151898734177222
20240825LTSS0-20240825LTSS0-062-03,20240825LTSS0-062,이땅,B,129.0,131.575,-1.0159999999999911,슬라이더,Slider,1,1,1,1,strike,equal_length,vb_flow_undecided,1.4603270745003032
20240827KTLG0-20240827KTLG0-019-01,20240827KTLG0-019,,B,138.0,139.272,0.28700000000000614,커터,Slider,0,0,0,0,strike,equal_length,no_result,1.2684401451027811
20240827KTLG0-20240827KTLG0-059-03,20240827KTLG0-059,좌안,B,144.0,146.097,-0.5380000000000109,포심,Fastball,1,1,1,1,strike,equal_length,vb_flow_undecided,1.3688118811881191
20240827OBNC0-20240827OBNC0-037-02,20240827OBNC0-037,중비,B,139.0,140.802,-0.242999999999995,포심,Fastball,0,1,0,1,strike,equal_length,vb_flow_undecided,1.014067995310668
20240828HHLT0-20240828HHLT0-010-01,20240828HHLT0-010,삼진,B,127.0,128.216,0.3429999999999893,체인지업,ChangeUp,0,0,0,0,strike,equal_length,vb_flow_supports_strike,1.599402985074627
20240828HHLT0-20240828HHLT0-048-01,20240828HHLT0-048,일병,B,140.0,140.808,0.7510000000000048,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,0.4072790294627383
20240828HHLT0-20240828HHLT0-048-02,20240828HHLT0-048,일병,B,126.0,127.611,-0.05200000000000671,슬라이더,Slider,1,0,0,1,strike,equal_length,vb_flow_undecided,1.488
20240828HHLT0-20240828HHLT0-055-01,20240828HHLT0-055,우중안,B,142.0,143.725,-0.16599999999999682,투심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,0.6571428571428567
20240828KTLG0-20240828KTLG0-048-02,20240828KTLG0-048,삼진,B,126.0,127.707,-0.14799999999999613,슬라이더,Curveball,0,1,0,1,strike,equal_length,vb_flow_undecided,0.276
20240828OBNC0-20240828OBNC0-064-03,20240828OBNC0-064,삼땅,B,142.0,143.304,0.25499999999999545,포심,Fastball,1,1,1,1,strike,equal_length,vb_flow_undecided,0.9414176918570587
20240828SSWO0-20240828SSWO0-044-01,20240828SSWO0-044,중안,B,143.0,144.831,-0.27199999999999136,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,0.44399999999999995
20240829HHLT0-20240829HHLT0-003-02,20240829HHLT0-003,중비,B,137.0,137.769,0.789999999999992,체인지업,ChangeUp,0,1,0,1,strike,equal_length,vb_flow_undecided,0.5282906491959498
20240829KTLG0-20240829KTLG0-003-02,20240829KTLG0-003,좌비,B,142.0,143.337,0.2220000000000084,포심,Fastball,1,0,1,0,strike,equal_length,vb_flow_supports_strike,0.8402234636871512
20240829KTLG0-20240829KTLG0-003-03,20240829KTLG0-003,좌비,B,144.0,144.689,0.8700000000000045,포심,Fastball,2,0,1,1,strike,equal_length,vb_flow_supports_strike,0.612
20240829KTLG0-20240829KTLG0-032-01,20240829KTLG0-032,일내안,B,136.0,137.732,-0.17300000000000182,포심,Slider,0,0,0,0,strike,equal_length,vb_flow_undecided,2.439421338155516
20240829KTLG0-20240829KTLG0-033-02,20240829KTLG0-033,삼야선,B,134.0,135.558,0.0010000000000047748,슬라이더,Slider,0,1,0,1,strike,equal_length,vb_flow_undecided,1.160415464512406
20240829KTLG0-20240829KTLG0-047-01,20240829KTLG0-047,우비,B,131.0,132.046,0.5130000000000052,포심,ChangeUp,0,0,0,0,strike,equal_length,vb_flow_supports_strike,0.9590403744880047
20240829KTLG0-20240829KTLG0-056-01,20240829KTLG0-056,이땅,B,141.0,142.743,-0.1839999999999975,포심,Sinker,0,0,0,0,strike,equal_length,vb_flow_undecided,0.696
20240829OBNC0-20240829OBNC0-021-02,20240829OBNC0-021,좌안,B,116.0,116.454,1.105000000000004,커브,Curveball,0,1,0,1,strike,equal_length,vb_flow_undecided,0.504
20240829OBNC0-20240829OBNC0-039-03,20240829OBNC0-039,중안,B,144.0,145.837,-0.2779999999999916,투심,Fastball,1,1,1,1,strike,equal_length,vb_flow_supports_strike,0.54
20240829OBNC0-20240829OBNC0-055-03,20240829OBNC0-055,좌안,B,145.0,146.548,0.01099999999999568,포심,Fastball,1,1,1,1,strike,equal_length,vb_flow_undecided,0.5081598199212153
20240829SSWO0-20240829SSWO0-073-02,20240829SSWO0-073,삼진,B,140.0,141.133,0.4259999999999877,포심,Fastball,1,0,1,0,strike,equal_length,vb_flow_undecided,0.624
20240831KTHH0-20240831KTHH0-025-01,20240831KTHH0-025,삼땅,B,120.0,122.883,-1.323999999999998,체인지업,ChangeUp,0,0,0,0,strike,equal_length,vb_flow_undecided,0.7184579439252338
20240831KTHH0-20240831KTHH0-052-02,20240831KTHH0-052,삼진,B,123.0,125.948,-1.3889999999999958,슬라이더,Curveball,0,1,0,1,strike,equal_length,vb_flow_supports_strike,1.152
20240901LTOB0-20240901LTOB0-002-01,20240901LTOB0-002,삼진,B,147.0,148.843,-0.2839999999999918,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_supports_strike,1.7463848720800894
20240901LTOB0-20240901LTOB0-041-03,20240901LTOB0-041,삼진,B,143.0,144.812,-0.2530000000000143,포심,Sinker,1,1,1,1,strike,equal_length,vb_flow_supports_strike,0.504
20240903LTSS0-20240903LTSS0-021-01,20240903LTSS0-021,포희,B,123.0,125.086,-0.527000000000001,체인지업,ChangeUp,0,0,0,0,strike,equal_length,vb_flow_undecided,1.512
20240903OBHH0-20240903OBHH0-033-01,20240903OBHH0-033,삼진,B,130.0,133.103,-1.5440000000000111,슬라이더,Slider,0,0,0,0,strike,equal_length,vb_flow_broken_either_way,0.8279999999999998
20240903OBHH0-20240903OBHH0-033-02,20240903OBHH0-033,삼진,B,130.0,132.529,-0.9699999999999989,슬라이더,Slider,1,0,0,1,strike,equal_length,vb_flow_broken_either_way,1.0961313012895664
20240903WONC0-20240903WONC0-006-02,20240903WONC0-006,사구,B,135.0,135.981,0.578000000000003,슬라이더,Slider,1,0,1,0,strike,equal_length,vb_flow_undecided,0.4317647058823529
20240904KTLT0-20240904KTLT0-048-03,20240904KTLT0-048,삼진,B,139.0,141.972,-1.413000000000011,투심,Splitter,1,1,1,1,strike,equal_length,vb_flow_supports_strike,0.9399884593191
20240904KTLT0-20240904KTLT0-054-03,20240904KTLT0-054,중안,B,148.0,149.543,0.015999999999991132,투심,Sinker,1,1,1,1,strike,equal_length,vb_flow_undecided,0.0861380490587563
20240904OBSS0-20240904OBSS0-018-02,20240904OBSS0-018,투희,B,139.0,141.92,-1.36099999999999,포심,Sinker,1,0,1,0,strike,equal_length,vb_flow_undecided,0.804
20240904OBSS0-20240904OBSS0-063-02,20240904OBSS0-063,이땅,B,121.0,123.782,-1.222999999999999,커브,Curveball,0,1,0,1,strike,equal_length,vb_flow_undecided,1.416
20240905KTLT0-20240905KTLT0-023-01,20240905KTLT0-023,삼진,B,143.0,145.304,-0.7450000000000045,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,0.3052510098095787
20240905SKLG0-20240905SKLG0-041-02,20240905SKLG0-041,중안,B,124.0,124.961,0.597999999999999,체인지업,ChangeUp,0,1,0,1,strike,equal_length,vb_flow_undecided,0.5353658536585367
20240905SKLG0-20240905SKLG0-068-02,20240905SKLG0-068,삼진,B,121.0,122.313,0.2459999999999951,체인지업,ChangeUp,0,1,0,1,strike,equal_length,vb_flow_undecided,0.7513013302486988
20240905WONC0-20240905WONC0-011-03,20240905WONC0-011,볼넷,B,135.0,136.238,0.32099999999999795,포심,ChangeUp,2,0,2,0,strike,equal_length,vb_flow_supports_strike,1.236
20240905WONC0-20240905WONC0-017-01,20240905WONC0-017,포파,B,135.0,135.629,0.9300000000000068,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,1.7159999999999997
20240907HHLG0-20240907HHLG0-065-04,20240907HHLG0-065,이내안,B,146.0,147.467,0.09199999999998454,포심,Sinker,2,1,2,1,strike,equal_length,vb_flow_supports_strike,0.348
20240907HHLG0-20240907HHLG0-066-02,20240907HHLG0-066,중안,B,146.0,146.927,0.632000000000005,포심,Fastball,1,0,1,0,strike,equal_length,vb_flow_supports_strike,1.02
20240907OBKT0-20240907OBKT0-019-01,20240907OBKT0-019,사구,B,138.0,139.557,0.0020000000000095497,커터,Cutter,0,0,0,0,strike,equal_length,vb_flow_undecided,1.8106824925816027
20240907OBKT0-20240907OBKT0-029-01,20240907OBKT0-029,중안,B,147.0,148.799,-0.2400000000000091,투심,Sinker,0,0,0,0,strike,equal_length,vb_flow_undecided,0.7561547479484174
20240907SKLT0-20240907SKLT0-023-02,20240907SKLT0-023,포야선,B,145.0,146.192,0.3669999999999902,포심,Fastball,1,0,1,0,strike,equal_length,vb_flow_undecided,0.20843989769821003
20240907SKLT0-20240907SKLT0-051-02,20240907SKLT0-051,삼진,B,129.0,129.829,0.7299999999999898,포크,Splitter,0,1,0,1,strike,equal_length,vb_flow_supports_strike,0.672
20240907SKLT0-20240907SKLT0-069-01,20240907SKLT0-069,좌비,B,128.0,129.836,-0.27700000000001523,포크,Splitter,0,0,0,0,strike,equal_length,vb_flow_undecided,0.7634271099744245
20240907SKLT0-20240907SKLT0-089-03,20240907SKLT0-089,삼진,B,144.0,145.035,0.5240000000000009,투심,Sinker,1,1,1,1,strike,equal_length,vb_flow_supports_strike,0.576
20240908HHLG0-20240908HHLG0-017-01,20240908HHLG0-017,사구,B,140.0,140.968,0.5910000000000082,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_broken_either_way,0.588
20240908HHLG0-20240908HHLG0-017-05,20240908HHLG0-017,사구,B,137.0,139.343,-0.7839999999999918,포심,Fastball,3,0,3,1,strike,equal_length,vb_flow_broken_either_way,0.6541717049576783
20240908SKLT0-20240908SKLT0-028-01,20240908SKLT0-028,유라,B,141.0,143.164,-0.6049999999999898,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,0.5673799884326199
20240908SKLT0-20240908SKLT0-031-01,20240908SKLT0-031,중홈,B,141.0,143.99,-1.4310000000000116,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,0.624
20240911NCKT0-20240911NCKT0-024-01,20240911NCKT0-024,투땅,B,120.0,121.357,0.20199999999999818,체인지업,ChangeUp,0,0,0,0,strike,equal_length,vb_flow_undecided,0.96
20240911NCKT0-20240911NCKT0-028-01,20240911NCKT0-028,투희,B,143.0,145.614,-1.0550000000000068,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,0.072
20240911WOLG0-20240911WOLG0-065-02,20240911WOLG0-065,투희,B,135.0,136.081,0.47800000000000864,포심,Fastball,1,0,1,0,strike,equal_length,vb_flow_undecided,1.571258199165176
20240914KTOB0-20240914KTOB0-018-01,20240914KTOB0-018,투희,B,132.0,134.341,-0.7820000000000107,슬라이더,Slider,0,0,0,0,strike,equal_length,vb_flow_undecided,0.534293948126801
20240914KTOB0-20240914KTOB0-042-01,20240914KTOB0-042,유병,B,147.0,148.346,0.21299999999999386,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,0.804
20240914KTOB0-20240914KTOB0-060-03,20240914KTOB0-060,우비,B,142.0,143.923,-0.3640000000000043,포심,Fastball,1,1,1,1,strike,equal_length,vb_flow_undecided,0.528
20240914LGNC0-20240914LGNC0-078-01,20240914LGNC0-078,일희,B,136.0,136.554,1.0049999999999955,투심,Splitter,0,0,0,0,strike,equal_length,vb_flow_undecided,0.588
20240914SSSK0-20240914SSSK0-066-02,20240914SSSK0-066,유라,B,143.0,143.869,0.6899999999999977,포심,Sinker,1,0,1,0,strike,equal_length,vb_flow_undecided,0.672
20240915HHLT0-20240915HHLT0-055-01,20240915HHLT0-055,볼넷,B,136.0,137.801,-0.24199999999999022,슬라이더,Cutter,0,0,0,0,strike,equal_length,vb_flow_supports_strike,2.292
20240915LGNC0-20240915LGNC0-028-01,20240915LGNC0-028,삼진,B,123.0,123.938,0.6209999999999951,슬라이더,Slider,0,0,0,0,strike,equal_length,vb_flow_supports_strike,0.36
20240915LGNC0-20240915LGNC0-057-01,20240915LGNC0-057,좌안,B,121.0,122.359,0.20000000000000284,체인지업,ChangeUp,0,0,0,0,strike,equal_length,vb_flow_supports_strike,0.348
20240915LGNC0-20240915LGNC0-057-04,20240915LGNC0-057,좌안,B,135.0,134.912,1.6469999999999914,포심,Fastball,3,0,2,1,strike,equal_length,vb_flow_supports_strike,1.512
20240915SSSK0-20240915SSSK0-002-01,20240915SSSK0-002,우비,B,134.0,134.691,0.867999999999995,체인지업,ChangeUp,0,0,0,0,strike,equal_length,vb_flow_undecided,1.284
