season,pitch_id,pitcher_name,code,stadium,category,px,pz,horizontal_movement_cm,vertical_movement_cm,velocity_kmh,loc_err_x_cm,loc_err_z_cm,mov_resid_hb_cm,mov_resid_ivb_cm,magnus,ay,z_hb,z_ivb,release_x_dev_cm,release_z_dev_cm,zone_distance,swing,event,boundary,plane_shift_cm,p_zone,p_zone_alt,p_zone_front
2021,20210916LGNC0-20210916LGNC0-055-08,김영규,FF,창원,extreme_release_mismatch,-0.99,3.01,-39.0,40.8,145.0,-0.091,0.139,0.039,-0.015,25.565,32.032,-6.032,-0.7,-129.658,-22.173,1.188,,,,,,,
2021,20210916LGNC0-20210916LGNC0-055-09,김영규,FS,창원,extreme_release_mismatch,0.26,2.28,-41.2,6.4,130.0,0.072,0.108,0.045,-0.023,14.266,22.518,-6.182,-0.807,-126.013,-21.309,0.348,,,,,,,
2021,20210916LGNC0-20210916LGNC0-055-10,김영규,FS,창원,extreme_release_mismatch,-0.08,1.88,-38.7,2.6,130.0,-0.061,0.122,-0.012,-0.002,13.176,23.649,-5.927,-1.213,-125.619,-20.386,0.783,,,,,,,
2021,20210924HHKT0-20210924HHKT0-033-07,데스파이네,FC,수원,extreme_release_mismatch,-0.44,1.69,-34.6,10.4,141.0,-0.051,0.137,-0.041,-0.042,15.579,21.332,-6.432,-1.572,-20.507,-29.276,0.762,,,,,,,
2021,20211001KTLT2-20211001KTLT2-059-03,엄상백,FF,사직,extreme_release_mismatch,1.81,3.11,26.7,34.9,143.0,-0.066,-0.134,0.002,-0.017,18.589,26.907,15.397,0.535,154.333,24.161,2.172,,,,,,,
2021,20211001KTLT2-20211001KTLT2-059-04,엄상백,FF,사직,extreme_release_mismatch,0.75,1.74,28.2,38.8,142.0,0.002,0.091,-0.029,0.033,20.296,27.004,15.579,1.278,152.577,24.077,0.9,,,,,,,
2021,20211001KTLT2-20211001KTLT2-059-05,엄상백,FF,사직,extreme_release_mismatch,0.63,2.48,22.7,38.9,141.0,-0.134,0.013,-0.027,0.019,18.722,27.228,14.336,1.512,152.683,22.598,0.756,,,,,,,
2021,20211001SKNC0-20211001SKNC0-074-04,서진용,FF,창원,extreme_release_mismatch,0.23,2.74,34.4,42.0,143.0,-0.094,-0.103,-0.04,0.032,23.07,31.846,9.696,-1.886,117.639,-3.937,0.276,,,,,,,
2021,20211001SKNC0-20211001SKNC0-074-05,서진용,FF,창원,extreme_release_mismatch,-0.33,1.77,35.0,44.2,145.0,0.022,-0.021,0.026,-0.045,24.474,31.362,9.74,-1.494,119.372,-4.348,0.884,,,,,,,
2021,20211001SKNC0-20211001SKNC0-074-06,서진용,FF,창원,extreme_release_mismatch,0.48,3.07,32.5,43.6,146.0,0.109,-0.054,0.024,-0.019,24.079,31.864,9.35,-1.389,118.894,-3.472,0.626,,,,,,,
2021,20211007SKHH0-20211007SKHH0-048-02,박민호,FF,한밭,extreme_release_mismatch,-0.2,1.21,13.4,57.7,143.0,0.15,-0.093,-0.003,0.029,24.412,33.285,9.588,7.186,73.047,61.566,1.309,,,,,,,
2021,20211012KTOB0-20211012KTOB0-063-02,주권,FF,잠실,extreme_release_mismatch,1.36,3.05,7.0,51.9,140.0,-0.092,0.081,-0.0,-0.048,21.61,28.697,6.542,2.299,106.444,17.41,1.632,,,,,,,
2021,20211012KTOB0-20211012KTOB0-063-03,주권,CH,잠실,extreme_release_mismatch,-0.27,3.89,20.5,42.4,129.0,0.022,0.098,-0.02,0.009,16.529,21.418,14.1,2.48,116.647,14.758,1.545,,,,,,,
2021,20211012KTOB0-20211012KTOB0-063-04,주권,CH,잠실,extreme_release_mismatch,0.49,3.71,16.5,46.5,130.0,0.005,-0.088,-0.051,-0.048,17.494,22.114,13.28,3.12,113.732,17.66,1.349,,,,,,,
2021,20211012KTOB0-20211012KTOB0-063-05,주권,CH,잠실,extreme_release_mismatch,0.63,3.55,13.8,45.7,128.0,-0.085,0.133,0.032,0.016,17.078,22.416,12.678,2.935,118.611,17.359,1.175,,,,,,,
2021,20211012SSHT0-20211012SSHT0-065-03,박진태,FF,광주,extreme_release_mismatch,-0.97,2.73,-23.3,48.7,144.0,-0.021,-0.044,0.036,0.044,22.976,35.754,3.543,6.628,14.94,76.736,1.164,,,,,,,
2021,20211020NCSK0-20211020NCSK0-046-03,김상수,FF,문학,extreme_release_mismatch,-0.55,2.47,-60.1,18.5,137.0,0.104,-0.069,-0.019,0.031,24.49,29.537,-4.234,-5.018,-52.545,-21.055,0.66,,,,,,,
2021,20211030KTSK0-20211030KTSK0-039-02,김태훈,FF,문학,extreme_release_mismatch,-0.43,2.8,-52.5,20.3,136.0,-0.067,0.073,-0.037,-0.008,21.084,27.285,-14.959,-5.216,-168.327,-49.135,0.516,,,,,,,
2021,20211030KTSK0-20211030KTSK0-039-05,김태훈,FF,문학,extreme_release_mismatch,0.48,3.63,-48.6,17.9,135.0,-0.036,-0.09,-0.001,0.011,19.634,27.62,-14.121,-5.654,-167.713,-46.457,0.93,,,,,,,
2022,20220408KTHH0-20220408KTHH0-047-03,하준호,CH,한밭,extreme_release_mismatch,0.9,1.85,-26.5,23.6,129.0,-0.073,-0.131,-0.005,0.036,12.014,23.128,-14.927,-2.14,-92.994,5.786,1.08,,,,,,,
2022,20220408KTHH0-20220408KTHH0-047-04,하준호,CH,한밭,extreme_release_mismatch,0.78,3.27,-14.8,29.3,132.0,-0.048,0.086,0.049,0.047,11.575,24.723,-12.444,0.681,-90.369,2.108,0.936,,,,,,,
2022,20220408KTHH0-20220408KTHH0-047-05,하준호,CH,한밭,extreme_release_mismatch,0.43,1.45,-33.1,28.1,131.0,0.048,-0.15,-0.042,-0.029,14.97,23.715,-16.386,-0.466,-89.226,2.932,1.051,,,,,,,
2022,20220408KTHH0-20220408KTHH0-047-06,하준호,CH,한밭,extreme_release_mismatch,0.06,1.8,-26.5,27.4,132.0,-0.066,0.003,0.04,0.005,13.481,26.675,-15.028,-0.528,-91.016,3.526,0.692,,,,,,,
2022,20220416KTLT0-20220416KTLT0-017-04,데스파이네,FF,사직,extreme_release_mismatch,1.0,2.67,-36.7,6.7,146.0,-0.013,0.122,0.025,0.017,16.706,30.632,-2.054,-5.225,-28.638,-33.138,1.2,,,,,,,
2022,20220417KTLT0-20220417KTLT0-032-02,엄상백,SL,사직,extreme_release_mismatch,0.65,2.49,6.7,-15.9,124.0,-0.01,0.023,0.035,-0.036,5.631,18.882,1.408,-6.456,14.988,50.621,0.78,,,,,,,
2022,20220417KTLT0-20220417KTLT0-032-04,엄상백,SL,사직,extreme_release_mismatch,-0.65,1.73,17.0,-24.7,124.0,-0.084,0.089,0.002,0.011,9.675,21.932,2.714,-8.383,18.858,50.251,0.816,,,,,,,
2022,20220417KTLT0-20220417KTLT0-032-05,엄상백,SL,사직,extreme_release_mismatch,-0.43,3.76,17.4,-17.4,124.0,-0.082,0.141,0.004,-0.016,7.985,20.098,2.805,-6.384,20.415,50.24,1.501,,,,,,,
2022,20220426NCOB0-20220426NCOB0-067-03,이현승,FF,잠실,extreme_release_mismatch,1.43,2.13,-31.1,41.5,141.0,0.056,-0.123,-0.008,-0.008,22.069,26.304,-6.023,1.814,-80.001,-8.851,1.716,,,,,,,
2022,20220504HHSK0-20220504HHSK0-077-03,김택형,FF,문학,extreme_release_mismatch,1.17,1.68,-51.2,25.6,136.0,0.017,-0.011,-0.007,0.03,21.925,28.058,-17.583,-3.57,-198.064,-44.715,1.404,,,,,,,
2022,20220504HHSK0-20220504HHSK0-077-04,김택형,FF,문학,extreme_release_mismatch,0.59,2.25,-53.7,18.0,136.0,-0.008,0.073,-0.043,0.031,21.564,27.806,-18.208,-4.917,-199.146,-42.331,0.708,,,,,,,
2022,20220504HHSK0-20220504HHSK0-077-05,김택형,FF,문학,extreme_release_mismatch,1.11,2.05,-55.3,16.0,134.0,-0.083,0.067,-0.025,-0.021,21.327,24.823,-18.503,-5.408,-202.747,-53.585,1.332,,,,,,,
2022,20220511OBWO0-20220511OBWO0-056-01,김준형,FF,고척,implausible_acceleration,0.63,-1.23,-23.4,139.1,144.0,-0.117,0.09,0.047,-0.021,56.988,55.164,-1.662,25.265,1.671,8.668,3.751,,,,,,,
2022,20220514HTLG0-20220514HTLG0-041-01,놀린,CU,잠실,extreme_release_mismatch,-0.11,3.06,-7.3,10.1,119.0,-0.028,-0.039,0.014,0.019,3.61,19.58,4.011,6.182,45.022,-19.609,0.536,,,,,,,
2022,20220514HTLG0-20220514HTLG0-041-02,놀린,CU,잠실,extreme_release_mismatch,0.46,2.15,-15.5,8.1,122.0,-0.091,-0.08,0.02,0.019,5.532,18.847,2.324,5.683,50.771,-27.899,0.552,,,,,,,
2022,20220514HTLG0-20220514HTLG0-049-01,놀린,CU,잠실,extreme_release_mismatch,0.12,1.8,-6.0,12.6,122.0,-0.104,0.086,-0.019,-0.013,4.597,18.254,4.298,6.362,52.144,-23.018,0.659,,,,,,,
2022,20220514HTLG0-20220514HTLG0-050-01,놀린,CU,잠실,extreme_release_mismatch,0.35,2.66,-15.2,11.6,121.0,0.0,-0.1,-0.03,0.025,5.885,19.311,2.384,6.345,48.507,-18.607,0.42,,,,,,,
2022,20220520KTSS0-20220520KTSS0-065-03,이재익,FF,대구,extreme_release_mismatch,0.57,1.44,-30.3,41.5,142.0,0.105,-0.014,0.001,-0.041,22.183,24.301,-13.495,1.207,-111.132,-3.878,0.967,,,,,,,
2022,20220520KTSS0-20220520KTSS0-065-04,이재익,FF,대구,extreme_release_mismatch,1.02,2.48,-31.6,39.2,143.0,0.102,-0.112,-0.005,-0.021,22.216,22.623,-13.719,0.981,-110.424,-6.854,1.224,,,,,,,
2022,20220520NCHT0-20220520NCHT0-035-01,놀린,CU,광주,extreme_release_mismatch,1.42,2.94,19.3,23.5,123.0,-0.152,-0.031,-0.011,0.005,9.514,26.199,8.428,7.562,61.422,-20.59,1.704,,,,,,,
2022,20220602SSWO0-20220602SSWO0-071-01,김무신,FF,고척,implausible_acceleration,3.94,-2.03,-42.7,146.4,142.0,-0.069,-0.13,0.013,-0.024,55.543,56.04,-5.222,19.762,-5.863,-1.356,4.806,,,,,,,
2022,20220703OBKT0-20220703OBKT0-023-03,소형준,FC,수원,extreme_release_mismatch,0.3,2.62,42.3,35.7,138.0,-0.073,-0.057,-0.003,-0.026,23.933,5.72,5.822,1.647,18.531,5.654,0.36,,,,,,,
2022,20220710HHHT0-20220710HHHT0-067-04,김범수,FF,광주,extreme_release_mismatch,0.44,2.79,-30.0,29.2,141.0,0.132,-0.093,0.011,0.028,17.17,31.962,-10.023,-2.235,-94.757,-25.082,0.528,,,,,,,
2022,20220710HHHT0-20220710HHHT0-067-05,김범수,FF,광주,extreme_release_mismatch,-0.91,2.97,-22.2,22.5,141.0,0.119,0.059,-0.046,-0.009,13.066,33.374,-8.846,-3.632,-90.241,-23.695,1.092,,,,,,,
2022,20220710SKSS0-20220710SKSS0-036-02,최민준,FF,대구,extreme_release_mismatch,0.5,2.6,-40.2,26.4,138.0,0.004,-0.079,-0.015,-0.018,19.597,23.155,-5.184,-4.924,-33.678,-27.581,0.6,,,,,,,
2022,20220712HTLG0-20220712HTLG0-063-03,이준영,FF,잠실,extreme_release_mismatch,0.33,2.59,-17.0,38.3,143.0,0.095,0.137,-0.043,0.031,18.622,27.949,-5.136,-0.564,-56.544,3.019,0.396,,,,,,,
2022,20220712HTLG0-20220712HTLG0-063-04,이준영,FF,잠실,extreme_release_mismatch,0.14,3.38,-19.4,38.3,146.0,0.034,-0.109,0.018,-0.033,19.16,26.769,-5.605,-0.342,-54.667,2.583,0.733,,,,,,,
2022,20220712HTLG0-20220712HTLG0-066-02,최동환,FF,잠실,extreme_release_mismatch,0.59,3.94,3.7,37.2,143.0,-0.147,-0.098,0.037,-0.007,14.942,21.42,7.106,-2.264,82.963,8.458,1.357,,,,,,,
2022,20220712HTLG0-20220712HTLG0-066-05,최동환,CU,잠실,extreme_release_mismatch,1.01,2.8,-19.0,-29.6,115.0,0.127,-0.024,0.01,-0.049,9.804,17.251,-6.425,-0.566,83.052,7.975,1.212,,,,,,,
2022,20220712HTLG0-20220712HTLG0-066-06,최동환,FF,잠실,extreme_release_mismatch,-0.6,2.16,13.1,32.5,141.0,-0.026,0.075,-0.01,-0.023,14.433,21.894,9.195,-3.888,79.431,1.901,0.72,,,,,,,
2022,20220806SSSK0-20220806SSSK0-065-03,이승현,FF,문학,extreme_release_mismatch,-0.5,1.94,-42.2,13.9,140.0,0.059,0.007,0.007,0.036,18.396,27.603,-8.42,-5.545,-151.938,-94.86,0.6,,,,,,,
2022,20220806SSSK0-20220806SSSK0-065-04,이승현,FF,문학,extreme_release_mismatch,-0.34,3.07,-45.2,11.6,140.0,0.07,-0.033,0.034,-0.036,19.352,26.143,-8.911,-5.75,-156.859,-94.602,0.578,,,,,,,
2022,20220806SSSK0-20220806SSSK0-065-05,이승현,FF,문학,extreme_release_mismatch,0.54,2.59,-47.9,11.4,141.0,0.109,0.124,-0.001,0.002,20.623,28.04,-9.299,-5.942,-154.724,-93.971,0.648,,,,,,,
2022,20220806SSSK0-20220806SSSK0-065-06,이승현,FF,문학,extreme_release_mismatch,-0.12,2.79,-49.6,9.5,141.0,0.117,0.122,0.017,-0.024,21.183,27.478,-9.656,-6.18,-153.018,-95.337,0.296,,,,,,,
2022,20220806SSSK0-20220806SSSK0-065-07,이승현,FF,문학,extreme_release_mismatch,0.35,2.71,-47.1,14.2,141.0,0.078,0.055,0.028,0.041,20.432,31.247,-9.177,-5.422,-152.344,-95.642,0.42,,,,,,,
2022,20220806SSSK0-20220806SSSK0-065-09,이승현,FF,문학,extreme_release_mismatch,-0.71,2.34,-49.8,10.5,141.0,-0.074,0.113,0.006,0.047,21.299,27.778,-9.753,-6.042,-159.213,-97.484,0.852,,,,,,,
2022,20220806SSSK0-20220806SSSK0-065-10,이승현,FF,문학,extreme_release_mismatch,0.79,2.31,-51.5,9.5,141.0,-0.135,-0.078,-0.0,-0.035,21.795,29.81,-9.901,-6.34,-154.475,-93.824,0.948,,,,,,,
2022,20220817SSLG0-20220817SSLG0-027-03,양창섭,FF,잠실,extreme_release_mismatch,-0.21,3.07,25.4,25.1,140.0,0.112,0.06,0.002,-0.017,14.756,23.431,9.993,-4.273,116.177,-6.048,0.414,,,,,,,
2022,20220818LGSK0-20220818LGSK0-073-03,최성훈,FF,문학,extreme_release_mismatch,-0.85,2.82,-27.5,54.0,139.0,0.084,0.144,-0.032,-0.043,25.132,29.035,-5.147,3.961,-64.781,31.073,1.02,,,,,,,
2022,20220903KTHT0-20220903KTHT0-057-03,김재열,CU,광주,extreme_release_mismatch,-0.02,1.9,41.4,0.6,116.0,-0.12,-0.123,-0.003,-0.008,11.364,25.363,5.85,9.473,-32.909,-76.54,0.735,,,,,,,
2022,20220903KTHT0-20220903KTHT0-057-04,김재열,CU,광주,extreme_release_mismatch,-1.26,2.66,40.0,-7.7,115.0,0.111,-0.035,-0.009,0.026,10.949,24.883,5.437,7.727,-31.81,-75.279,1.512,,,,,,,
2022,20220918OBSK0-20220918OBSK0-066-01,이승진,CU,문학,extreme_release_mismatch,0.25,2.91,82.5,5.1,124.0,-0.017,0.099,-0.002,-0.025,26.422,10.027,15.93,8.928,35.797,15.04,0.544,,,,,,,
2022,20220922OBWO0-20220922OBWO0-039-03,최승용,FF,고척,extreme_release_mismatch,0.2,2.78,-21.5,44.7,139.0,0.111,0.044,-0.018,0.005,20.217,27.755,-11.324,-2.182,-78.337,-0.088,0.314,,,,,,,
2022,20220922OBWO0-20220922OBWO0-039-04,최승용,FF,고척,extreme_release_mismatch,0.82,2.19,-16.4,44.5,141.0,-0.121,0.036,0.027,0.034,19.441,29.612,-10.333,-2.447,-73.95,1.347,0.984,,,,,,,
2022,20220922OBWO0-20220922OBWO0-039-06,최승용,FF,고척,extreme_release_mismatch,0.31,2.94,-19.3,49.1,139.0,0.062,-0.102,0.04,0.011,21.999,29.461,-10.908,-1.1,-79.291,-0.468,0.474,,,,,,,
2023,20230413KTNC0-20230413KTNC0-061-02,이채호,FF,창원,extreme_release_mismatch,-2.15,3.54,-16.6,47.3,146.0,0.077,0.083,-0.003,-0.044,22.474,33.575,4.25,10.972,27.573,82.088,2.58,,,,,,,
2023,20230413KTNC0-20230413KTNC0-061-03,이채호,FF,창원,extreme_release_mismatch,-0.62,2.49,-16.0,50.1,146.0,-0.104,-0.007,-0.031,0.002,23.267,33.074,4.529,11.17,30.838,83.11,0.744,,,,,,,
2023,20230414HHKT0-20230414HHKT0-038-02,벤자민,FF,수원,extreme_release_mismatch,-1.36,3.35,-31.7,0.4,133.0,0.07,-0.124,-0.041,0.014,12.154,17.246,-13.956,-9.88,-153.274,-112.749,1.632,,,,,,,
2023,20230414HHKT0-20230414HHKT0-038-03,벤자민,FF,수원,extreme_release_mismatch,-1.36,2.41,-34.2,-5.8,134.0,0.045,0.008,-0.041,-0.007,13.433,18.902,-14.438,-11.492,-157.046,-115.932,1.632,,,,,,,
2023,20230414HHKT0-20230414HHKT0-038-04,벤자민,FF,수원,extreme_release_mismatch,-1.44,1.65,-31.2,-4.3,132.0,-0.062,-0.007,0.004,-0.032,11.844,17.099,-13.892,-11.326,-154.441,-116.71,1.728,,,,,,,
